"TCGA.DX.A3LS"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YR"	"TCGA.DX.A6YX"	"TCGA.DX.A8BM"	"TCGA.DX.A8BP"	"TCGA.DX.A8BS"	"TCGA.DX.AATS"	"TCGA.DX.AB2E"	"TCGA.DX.AB2P"	"TCGA.DX.AB2X"	"TCGA.HB.A2OT"	"TCGA.LI.A67I"	"TCGA.MB.A5Y8"	"TCGA.QC.A6FX"	"TCGA.QC.AA9N"	"TCGA.RN.AAAQ"	"TCGA.SG.A6Z4"	"TCGA.SI.A71O"	"TCGA.SI.AA8B"	"TCGA.WK.A8Y0"	"TCGA.X6.A8C2"	"TCGA.X9.A973"	"TCGA.3B.A9HI"	"TCGA.DX.A3LT"	"TCGA.DX.A3LU"	"TCGA.DX.A3M2"	"TCGA.DX.A6BF"	"TCGA.DX.A7ET"	"TCGA.DX.A8BH"	"TCGA.DX.A8BK"	"TCGA.DX.A8BL"	"TCGA.DX.A8BN"	"TCGA.DX.A8BO"	"TCGA.DX.AB2G"	"TCGA.DX.AB2W"	"TCGA.MB.A5Y9"	"TCGA.QC.A7B5"	"TCGA.QQ.A5V2"	"TCGA.QQ.A5V9"	"TCGA.WK.A8XO"	"TCGA.X6.A7W8"	"TCGA.Z4.AAPG"	"TCGA.3B.A9HJ"	"TCGA.3B.A9HO"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L1"	"TCGA.DX.A1L4"	"TCGA.DX.A23T"	"TCGA.DX.A23V"	"TCGA.DX.A23Y"	"TCGA.DX.A2J1"	"TCGA.DX.A3LY"	"TCGA.DX.A3U5"	"TCGA.DX.A3U6"	"TCGA.DX.A6BE"	"TCGA.DX.A6BG"	"TCGA.DX.A6YU"	"TCGA.DX.A7ES"	"TCGA.DX.A8BG"	"TCGA.DX.A8BQ"	"TCGA.DX.A8BR"	"TCGA.DX.A8BX"	"TCGA.DX.AB2S"	"TCGA.DX.AB2T"	"TCGA.DX.AB2Z"	"TCGA.DX.AB32"	"TCGA.DX.AB37"	"TCGA.IE.A4EJ"	"TCGA.K1.A6RU"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VG"	"TCGA.RN.A68Q"	"TCGA.SG.A849"	"TCGA.SI.A71P"	"TCGA.UE.A6QT"	"TCGA.UE.A6QU"	"TCGA.VT.A80J"	"TCGA.VT.AB3D"	"TCGA.X6.A8C3"
"RILP"	-0.434635304279826	-0.713523326025505	0.0605355907715896	-1.01790820228044	-0.787968698053197	1.03744051024347	-0.404228739686129	-0.454324849540219	-1.71576913356413	-1.08489294991722	0.976482682099094	1.34303140578729	-0.676670475539387	1.25402021360371	0.634528726758294	-1.1663350262094	1.01159988030244	-1.37842478581071	-0.783053127067992	-1.38655346042986	-0.373951711492025	-0.30363629015295	-1.22701247308126	0.184473728211492	1.11657618266882	1.40616071418155	1.56588345330536	1.00406235439187	0.503824029439678	0.0101550243724337	1.26119388147312	0.463063602798423	0.177848197781013	1.27396115510005	1.04323627499248	0.960819145609376	1.30708918841293	1.15664597081924	1.40727309047699	-0.42062801232898	-0.77046062399846	-1.07001774511857	-1.40151784358322	0.00698914839688347	1.28782239609395	-0.389702833601144	1.19243890905991	-0.421484921913428	0.622105986625501	0.490092763825493	0.434876652160394	1.33239092621541	1.15588073428313	0.964184878013915	0.502503497764273	-0.300983682768709	-0.687876025054984	-0.0895490553760402	1.16358648541624	1.02955659158888	1.28003226508092	0.567438228576336	1.04091030137898	1.03431432395198	0.874708997242001	0.280586410979321	1.14804521166346	0.889558719916937	-0.284730614782291	1.2361337676202	-0.75737629685442	-0.509836867879925	1.07613565111804	1.23949134450598	-0.0293292666464148	1.15084356004896	0.757588105827097	1.02056999289613	1.07640244092679	1.08080683929465
"PLA2G16"	-0.138658926506869	0.185455626739144	-0.512345899661904	-1.05225758124638	1.29345453598756	1.11099368440309	-0.78359713541135	-1.29978741606351	-0.972722645072662	-1.35153049952438	-1.30179790499244	-1.55551958825954	1.21698382645572	-1.27708755376568	-0.343166595021532	-0.926138293183569	1.32474863572206	-1.54239693595541	-0.915559117282744	-1.67439421273957	-1.09304665340248	-1.37953410111221	1.20444272362678	-0.661448312060225	-0.250448476326089	1.26977189656533	1.08971848160072	1.09150411227193	0.9780182269464	1.27852664480763	0.674909408428442	0.653298160025955	1.01213661463932	1.34163262402338	1.09442992984271	1.05387403782984	0.959055101820653	0.397423858941167	-0.636803033025088	0.13460351284962	-0.3794103097809	-0.67605832060381	-0.747287475075629	-0.438181617510616	1.10449330944386	1.19042451584358	1.10195534063107	-0.970601704509676	-0.478412365536884	1.08184506647335	0.994934724564528	0.197935719732208	0.0338521027890751	1.15602638783479	1.05134396857374	1.13047100956672	-0.752162995357478	-0.138434830696905	0.425193785172988	0.976711673502805	1.10620709539823	0.0146104920095904	1.03349751074633	-0.23001503347339	0.0351696855281484	1.16824458419739	1.13763967710116	1.18089612644206	0.50541039621137	0.412911569005964	1.32353721176261	1.29701558827813	1.5076091125799	0.217235485645284	1.35841951239175	1.1609495889693	0.949137129208018	-0.806221691370493	1.01744924413751	0.343855662702263
"BLVRB"	-0.963474753007473	1.01132698491914	-0.556811979116075	0.0345073217402169	-0.477409880041181	0.0236388360530597	-1.18364168674706	-0.921863755073805	-1.09026881918871	-0.978905576199029	0.172683399781038	-0.0986329157183587	0.586446932360815	-0.498183357361313	0.260110206211178	-0.550126625401825	0.968839198993751	-1.02991218666577	-1.40684286306068	-1.06962481420989	-0.683043276587994	-0.798141702140176	-1.16831999545129	-0.167741452039591	0.431834723669805	1.45236568230494	1.59235469617443	1.51185323909534	1.63286516606472	-0.0428258845793556	0.551197156762576	1.33801832919526	1.64852815336708	1.14065636242918	1.38967727000781	-0.0628890255762668	1.46284507732639	-0.854795975178374	1.1467020579534	1.03211480139461	-0.860611773229411	-0.226959541347233	-0.621420005402669	0.0893903260189097	1.49845716915874	1.1075242417677	1.08003268686107	-1.28966440196491	0.294251218372184	1.35671065156704	1.12642796960279	1.14390112537076	1.43457755812952	1.35479314390681	0.373905841222276	-0.307969253446701	-1.00262873494608	1.24180455814685	0.995133791695772	1.26387944004048	1.30146103406474	1.55924481854455	0.938795833768307	0.785734587020863	1.29513928340267	-0.37341953361125	1.18544366027432	1.21798740424341	-0.665580557530693	1.46286525191218	-0.98281282413925	-1.41749553898128	-0.326183086430206	0.688403021810797	-0.966383639130694	0.955896368564231	0.436251922520497	0.924600528294837	1.10026469368539	1.36649083117928
"GRINA"	1.28291611252163	-1.17442684409261	-0.466961394988121	-0.20803477036338	1.51015913399104	1.29598966937452	-0.0139451016332541	-1.20249019101417	1.62833299078691	-0.366183772249568	1.64854328147751	-0.0223676069031542	-0.880340230269062	0.318746188941729	-0.548499545565024	-1.25156152160955	1.37460709697831	-0.0788700443587532	-1.18258740008854	-0.512079700212669	-0.195252758310192	-1.24462319760927	-1.01491575046366	-1.34209584717718	0.0988936523770177	0.0982673237923828	-0.385103651054245	-0.920246076298764	-1.19666342520417	1.35885141815437	-1.02643194053589	-0.825522811600789	-0.211326188287005	1.32116569564557	0.104745028925437	1.15969231991074	-1.03765255193809	-0.208034216903229	-1.34376290430099	1.45137772287141	0.99167797577843	1.238828001103	-0.115321466877749	0.0372039743606198	0.631246605178959	1.34539445324606	0.703934887897748	0.159749937983953	-0.737145542326215	1.27411270426331	-0.203641239115655	0.268727578123982	1.12966064453018	0.841474427772046	1.32601684489839	0.251424921016798	1.00003372699459	0.119807431630224	0.967044620061131	0.333676167630516	1.07817079649712	1.07383693576647	1.12227238143415	1.11869660422714	-0.442194519013401	1.21156609527469	1.41293906977718	1.22124926860548	0.704893422151242	-1.12490755175091	1.15712809179437	-0.607513303615438	1.24353814915436	0.468958495811575	0.585444380662231	1.66529063765314	1.00129298690989	-0.179059570645641	1.1479871646946	-1.26325764660628
"SLC25A19"	-0.831873861508554	1.18618069069985	-0.78983546537083	1.0744836640106	-0.353818238033017	1.02023872755859	-0.126649750314599	-0.334156644341514	0.670100940007506	-1.00075762344289	1.16326343657571	1.1069885207802	1.06108071454022	1.02643246569907	0.659031669794365	1.14236838881899	1.03051952422798	-0.73409683580695	0.627047589047649	0.970011177274368	-0.61083287300512	1.2568531763962	0.108756238003145	-0.479089200298472	0.411458284274592	0.412181438323304	1.15810798079269	1.67211032985573	1.28272312870395	1.20337361188005	1.05566238356355	1.08041477467588	0.375826929458438	1.36044955181407	0.576606048976725	-1.0200851413637	1.51999705082671	0.582328993173261	-0.913680582653524	1.00196512209538	-0.297773548866046	1.28623851626535	-0.175541013542335	1.32483614118756	0.982582628404558	-0.794581311927945	1.14923525483683	-0.317432099820199	-0.208321655637754	-0.575814148104238	-0.22232630713796	1.39591392089582	1.03944116775435	-0.749330641411798	-0.382263062958848	-1.37985129014606	-0.907382213891325	0.125553844226047	0.477808057055283	1.04069503392121	1.13175273836003	1.2341305502488	1.37711566703896	1.06244183475324	1.09364048985946	1.31370581456689	1.33605429939515	1.40467231497143	0.32772148530224	-0.252672082844651	0.439448119915427	1.40510311903905	1.18611735659275	1.07869935556145	1.09192353184906	0.380563836737873	1.26635186363577	1.47015045257575	1.03387054675126	0.560987011440699
"DDO"	-0.734374263520083	1.52840135561974	1.00694960582988	-0.0848455120367166	1.30944241817931	-0.66410669546923	0.976613447652524	-0.851107696960044	-1.349762665993	-0.958894410725902	-1.2027610015346	1.53639170515964	1.0580028747806	0.968447998721877	0.404225969320285	1.01492173506851	1.27070961399213	-0.754777795149396	-0.444379568691033	-0.505518668057841	-0.927507401180332	0.968965875315025	-0.407436426597623	-1.28033324348007	-0.355187568325805	-0.456324439407723	-0.0210722080140314	1.44611816610088	-0.529479072491428	0.94273482692431	-1.09446128608117	-1.11950911138504	1.36181436728154	0.550024520604843	1.1820540898201	-0.913481949275125	0.943044834963598	1.55715608228003	0.204272009371629	-1.30101643235375	-0.494760849698835	-0.72093010902636	1.02644403634543	-0.224794692871172	-0.454920312056062	0.9821480612172	1.0772827520368	-0.530289228779715	0.924620008696741	0.993636409337047	0.899113226924604	1.45247132642789	0.845219465794726	1.04717529061758	-0.134504174616338	0.116417014929021	-0.349689073792484	1.57254054281145	1.01310922757215	1.14527215955464	-0.314429977521313	1.01055299660479	-1.30678934471254	0.287008117642996	0.819011228898171	-0.384383181677168	1.07753909073294	1.01481635700691	0.673897730746019	1.1775188723941	0.931194927129063	0.529930632573865	1.4287594819998	-0.981113154638179	1.4985218395677	1.57303696021507	0.989762667446062	-0.162200230697353	1.01947858192609	0.681110791695025
"HAMP"	-0.188669546527134	-1.01282702944333	0.184165239687591	-1.19354787964811	1.25410188849861	-0.224210548763827	-0.343224158966534	-0.676681392844496	1.25192094040332	-0.248910050439967	-1.19354787964811	0.970676271589412	1.25058415941763	0.0393698781352183	1.27379180003135	0.0828741764156242	1.58527376046499	-1.07966179811462	1.26050279537096	-0.481867450122123	1.27434420025356	1.25169775525546	1.30724221756039	0.455322859881324	-0.472978597296357	1.25643239531888	1.28797885337095	1.40724886472263	1.28380057788016	1.25746684490302	1.2522827189651	-0.402626777449628	0.348369478113517	1.28228762504817	-1.19354787964811	0.808047908400712	1.26332073073363	-0.486320138713783	-0.444192698860307	1.25453853363732	1.25015845490293	0.858374623087161	-0.033810348041075	1.2940925341466	1.30376183309279	-0.654275632461783	1.32343757829556	-0.133551751143224	1.26048722851408	-1.19354787964811	-0.673915062971912	0.125846511553007	1.27844009016641	-1.19354787964811	1.25822692064741	1.27763332883676	1.2834746863035	-0.87101029125129	1.2685855281868	0.147981434516611	-0.798236968660694	-1.19354787964811	1.33921753713361	1.26496623560063	1.25202660336751	-0.0558008548468617	1.25249618890041	1.26794690713982	1.26129567005589	-0.125412898730151	1.25091152703305	1.42292671231978	1.46212431196132	-0.104030488502631	1.51474643412217	0.243656360090724	1.10022717146234	1.27426479786846	1.24975117504428	-0.169952203402507
"BID"	0.87618645923173	-0.436180813004778	-0.425140040583967	-0.77280242443904	1.3084509855305	0.949768310023657	0.121155737355358	-1.14463428847355	1.32125505818353	-1.06078031168964	1.48138253923992	1.40454217484746	-0.817205337551368	-0.788888280319916	0.980912322176328	1.59010558876469	-0.385819527035015	1.12116826713699	1.85144751179142	-1.2346006830481	-0.615765436008379	-1.24974008267107	-1.13447822493073	0.897573170552928	1.29049772045623	0.854377654831753	-0.038428481258306	-0.150181748746922	-1.05207302697018	0.26556092579614	0.0818324486495537	0.087356245879986	1.93361565036489	-0.212718615846837	-0.826105148681231	0.971713504020982	-0.637605253636049	1.32462585595728	-0.675145927571087	1.31381171434887	0.775388986737485	-0.599031010749818	-1.08639185827057	0.953389265469653	0.475008692197884	0.964387306342228	0.0247926535259739	0.861543999028237	0.797093510641956	0.679966698566433	-0.618892983887734	0.901220889986379	-0.612559233144094	0.88506767282639	1.13880768504441	-0.418663055398665	0.928622597877094	0.463752017073149	0.108722511403746	-0.57357888302294	0.283854232077595	1.39324529942955	0.277319260395951	1.25806463682018	-0.67185396093453	1.27243257574324	1.68415961738718	1.08068437917506	-0.97034537632313	0.785393450332619	0.929186047233093	0.571441007526327	-0.810509073055478	1.23097553610882	1.37479097014139	0.858961200554872	1.66346695393233	1.82724606570965	1.08490193174457	-0.385491610958259
"SULT1A1"	-1.11222516356384	0.322647725200429	-0.566199349449497	-1.20787108846022	-0.76244710015922	-1.03078830715213	-0.863802036494691	-0.658518687472973	-1.19213292242353	-1.19041026720525	-1.43138682712091	-0.474591760473165	1.40100060449383	-1.48751634768632	-1.1579011239644	-0.542736913499332	1.67572015047307	-0.456566316348777	-0.801290575209152	-1.23902010574481	-1.12978709593691	-0.333078978019667	1.22972469016118	-0.37719209244899	-0.771530313428206	1.28745810342243	1.31167651123946	1.28334742588316	0.056968775244005	-0.621371839633908	1.04386762654631	-0.884454113430998	1.33364124070569	-0.314926104142005	0.639688114130929	-0.713224457730898	0.535380615046757	-0.829916152727253	-0.302867015972944	1.16028816819532	-0.803896258003491	-1.16442459972356	-1.22813383090485	0.330556814325743	1.30360528197823	1.1158393559831	1.08525264569734	-0.967546229990952	1.22971034044591	1.42933561877655	0.525125865991495	1.09178688854059	1.4434426066454	1.08862315387196	0.315154588685119	0.320762712663138	-0.279038710220669	1.18278511918402	0.518567213709359	1.07810646526563	1.23884917334949	1.38372561201546	-0.205640089033767	0.78276042673097	1.14675733939976	1.39267819841808	1.50089733382409	1.39526617685373	-1.28837764379521	0.289799809257045	-0.639414608729282	-0.88374123024728	1.17977968168016	0.0984227174764928	1.12688816135936	-0.0520694542061736	-0.391749519563242	-0.100571493881619	0.550497759881875	0.258382737013774
"MVP"	-0.409566259221693	1.05439171671274	1.05630839111037	1.44096379609789	-1.05729604163308	0.199852607613276	0.951092591945463	-1.30988547662725	1.4684397446344	0.988836482040975	1.6341348005245	-0.30245809101098	1.54645351802635	0.848864563333496	1.14556003362762	-1.60417637964	0.174766598877563	-0.40604749942435	-0.769473664412865	1.25470118891522	-0.912171074295536	-0.209603387818284	-0.179883596966853	0.78857228647226	0.945296566862711	0.0560540009688604	0.951628447284532	0.994368533320694	1.45023909247563	1.33604281805327	0.0604269787324429	1.55978792555642	0.945192417648516	0.0642812080026653	0.964215666681778	1.00483306545494	-0.786080365454924	1.27765644023884	-0.828310208114202	-0.0165865223747482	-0.691615733674624	-0.0607588131735694	0.229719565105149	0.33176063583809	1.42805944860523	-0.301312620613982	1.02051839032771	0.810739080175192	-0.481250740470551	-0.763812153900504	0.391599980990573	0.996190365617306	1.25438919146591	0.94835365472266	-0.386944334209464	0.529754306898718	-0.533744863877348	0.719151163501813	-0.122770857190194	1.0925808473256	1.55571221619593	1.15424462355401	0.299801021207794	1.22400205145547	1.41186548511614	0.975241262110071	1.18202885629506	1.33558200451547	0.970244834610245	-0.119788077146258	-1.2686470890848	0.765120342231697	1.36291852005255	1.01912062594124	0.452287837157922	0.714848670855643	-0.24328180210745	-0.802181720358881	1.05085547329176	1.5044799886581
"PPP1R18"	1.37848096645942	1.21077964058579	0.716732927272232	0.476816123851435	-1.33075826830148	1.37250106885274	1.44135402713779	-0.137032445588607	1.31430551856968	-1.13271711216925	0.0500430945129179	0.610278782481972	0.132298683493263	-0.146278375360599	1.21212032452047	1.37694039836127	-0.923844015368443	0.825890333088464	1.16099848009216	1.40569118813063	1.53956186854295	-0.0986185895261675	-1.14698077099038	0.589960662953705	-0.707319777193227	0.778988067763102	0.693488055777571	-1.14340938110177	-0.078069771841559	1.36911678824876	-0.0472871113486879	-0.0771285993489958	1.54252778918696	1.46092947163299	0.54076625565417	1.0906766827992	-0.781206736199666	-0.668830213982545	-1.36944683834022	1.27453134375638	0.319348051544025	-1.02762467514766	-0.245127141651659	1.33701855140328	0.899801016315636	0.406785247952284	1.11664783737653	0.32873257575188	0.762247408385487	-1.05468827905116	-0.090969532006324	1.17190543486607	-0.255007013934127	-0.711577807645352	0.467998280287293	-1.0754374358403	0.369721815238335	-0.483887527818714	0.941495090787259	0.864008437924144	1.47114056915529	1.03364924611276	-0.952497058253044	1.15978327500884	0.669165341854701	1.54724592493666	1.06046098129692	1.13350846477574	1.57108028665135	1.1318958054352	-0.632444397040997	0.913879454971786	-0.569486457802333	1.40243464667134	-0.400978248127352	0.672071278571394	1.00679791939599	1.41572958931033	1.4952532551033	1.08460540473345
"TRPV4"	0.279869071146858	-0.185915867069865	-0.4423784493799	-0.718352470416302	-1.06932126355918	0.167173456884128	-0.908020549372257	-1.23013537045949	1.25528941055148	-0.803242606634228	-1.21724461108748	1.32692276199073	-1.0953662647422	-0.0733414307654996	1.29232761425062	1.30488386194641	1.49566088057684	-0.601489168385441	-0.514661790596091	-1.36288790421415	-0.187989128172949	-0.686947216521279	1.35318103420806	-1.02517971924891	1.23333219677818	1.314568413488	1.23756718419359	0.175729615665502	0.151962368121135	-0.869811521483472	1.23549481690902	-0.600108255081279	1.30321685861269	-1.30581589604017	-0.610976427457964	1.24963017616864	-0.426898014483629	0.120089114270552	-0.97433422398006	-0.614112334457284	1.34952621149705	-0.132611641972094	-0.869791453520391	-0.791991188174214	1.27314394300286	1.2439737882457	0.29366714404602	1.29992067657275	-1.04261544613032	1.23957368382233	1.20949342260969	1.23905377182968	1.25779921758523	1.77923797581868	0.0400200385131666	0.646123344175363	1.24173834820398	0.268995620277299	-0.106652777038434	1.35309682153613	0.0923527350316092	1.24952484184935	1.29178403151177	-0.564342815184476	-0.600057838405875	1.28789475456739	1.25270768404756	-0.383659515254943	1.34479076619737	0.19879380790387	-0.94724930618217	1.37175566494187	-1.32131523088905	1.20100706905199	1.67036478218174	-0.893983603987356	1.25590177311531	1.20993941909973	-0.228695135029996	0.0830489240028448
"MRO"	0.433999463955558	-0.00228561541286753	-1.37521195656186	0.273141140370165	0.698059718215756	-1.37591766846402	-0.559588667713867	-0.20060963272158	-0.357126654734673	0.328329563489905	-0.65016201071635	1.24119286894096	0.43432732867087	0.0343833233534242	1.07786232913807	-0.381640801026931	1.17247366039714	1.20851069939712	-1.37591766846402	-1.18553757988825	1.12374135459612	1.05260118106312	1.13949543562831	0.106934823262057	1.24574864461575	0.187112024020917	1.54238888801813	1.1224807584465	1.03168140019243	-1.37591766846402	0.494154817894444	-0.193296798868699	-0.896036706152521	1.09003873620817	1.16118836516493	1.20126278067082	1.44835841009779	-0.85695297700538	0.38765350883762	1.2060669737729	0.182489222958994	1.12481717201453	-0.709894119877038	0.719741091894708	0.829881915453464	1.12221143176063	1.196647083968	1.23404321704267	1.33801555155552	1.27676840741786	-0.0191850857489419	1.1503232958136	1.25385347954403	1.26726481842837	1.07380162191201	0.638681656732692	1.11470791110334	1.352423004469	1.11966904864427	-0.813141192382502	-1.37591766846402	1.43698614220941	1.09295342251844	-1.22772653732074	0.237431843921502	-1.37591766846402	1.27127810198247	1.23955020053102	1.18761118140056	1.1635742695831	-1.37591766846402	1.01579119409156	1.24534901517938	0.39030412727508	1.15942860199629	-1.37591766846402	-0.947475658096643	1.26588098574752	-1.37591766846402	1.32233576444643
"SIRT7"	-0.830052074636395	0.350054665238691	1.23773779024843	-0.465558928423269	0.629336309849222	0.897545577015707	0.39586333833081	-0.880122135452469	-0.966498104585352	-0.856763346153062	1.58090089271521	0.40765708051887	0.654124976718377	0.696688428284201	1.35287925283427	1.50723004516023	1.50743870696723	0.668606517483845	0.526595946543039	-0.958813981978519	0.658361414131645	0.676276222287158	-0.819400925888983	-0.665177305633358	-0.797151817220478	0.178556803270267	-0.728913385416691	1.03540647419772	0.652359024600455	1.38875462934121	0.265323678184488	1.39262450148778	1.6402901346651	1.61327948999899	-1.08552527764483	0.367892151693467	0.488103219475118	0.880968125118679	-1.06615255571629	-0.036157607393886	-0.425031714554713	0.944349971188344	-0.268183889835655	1.386415891822	0.372172971936109	-0.167485805359559	1.23564332913783	-1.07778043924633	-0.810923496194662	-1.10774939096213	-0.789712166126117	-0.699858254129832	0.365027163995986	0.453941910783251	1.35127955205655	0.256385277145041	-1.00584085211484	1.1758809114252	0.253021010363079	0.937329058568682	1.12098526908566	0.784549844780335	-0.925727917812083	1.20378318282055	1.54923683982844	1.28277453426112	1.09293994724393	1.3272045586529	1.29304737447637	1.05494323693843	0.634159299128727	0.710495758225438	0.600387435368865	0.887051226529321	-0.364437628658007	0.981656215427797	1.21884301874506	1.53981940549189	1.71904771287533	0.935184838127143
"APOC4.APOC2"	-0.258301789915289	1.15004531270993	-1.32843428885421	-1.32843428885421	0.455318050487725	0.322156790399004	0.0268433305248594	0.526199625353111	1.19028302498716	0.645322988369117	1.16057696589343	1.13965282250866	0.819466542641605	0.105912001505532	-0.206634273682334	1.1402800734875	1.46728438596642	1.1907959631594	1.14899738424432	1.14102558665846	1.18208314763137	1.15975255000889	1.15545849546021	-0.48144046514079	-0.490912689251009	-1.32843428885421	1.19205614698966	0.148177087432103	1.22224441760677	0.369767946926223	1.19142805350033	-0.470710987995599	-1.32843428885421	1.17298613690265	-0.0987721749183556	1.23323644442057	1.28344155408021	1.1642461891508	1.17649587799599	1.1774748809046	0.0694577336217353	0.583824550954771	0.890634274778317	-0.0340558649971963	-1.04074985045356	-0.0243397939640727	1.16773161888713	1.17517877246662	1.13560197197938	-1.32843428885421	0.308547784143151	0.431948438972676	-1.32843428885421	-1.32843428885421	1.20126500628998	1.15063703072159	1.14125539585886	1.13865035868907	0.701037059143685	1.2170223235139	-0.693376672798198	-1.32843428885421	1.15301946232431	1.2137242879587	1.14524218396469	1.18584116426529	1.26519589944295	1.13532138885973	-0.0894517046335785	0.0575321635280814	-0.704971404640814	1.32613287647526	1.36085164013559	1.26317069663938	1.35087664219099	0.476065940173214	1.16198600691827	1.24792054649553	1.13877626732286	1.13749128600713
"CD58"	-0.327024787748675	-0.524506133645624	1.09474221519198	-1.05134818247628	1.26310234652595	1.15049885906102	1.39933243711456	-0.381509765939981	-0.328248360717833	0.481847840832261	-0.707562143445084	1.58211630718579	0.68912495725549	1.61134577476056	-0.482001660958658	-0.633837485532156	1.93657966971088	0.00916177736616562	-0.476046659732226	1.20813737487784	1.23116819848309	1.5146664452579	-0.813340035457602	1.07823323768005	1.22142215769069	-0.982019752868894	-0.826259713083429	-0.96390643764147	-0.43242200704182	1.22623914330427	0.135619023259294	-0.617115724232401	-1.0199159996037	-0.836447835339859	-0.322641281477397	0.166391454391912	-0.0205406570989411	1.51257070335052	1.54556876219433	-0.159631085179855	-0.454836265738211	-0.771823024383839	-0.838519441042912	-0.252710608671211	-0.52034047596258	1.46936138022009	1.11690479244465	1.21619126697365	-0.835825713466685	-0.844154731715516	1.35951266278589	-0.467121545941099	-0.541097213775267	1.40869025182093	1.48589711937801	0.0137011897969941	0.953213857048693	1.3634265429323	-0.877615378664614	1.50870903958083	1.17210926476352	1.07235517477716	-0.771207191942312	1.01244468626927	1.26462641571965	1.25821267097987	-0.135953447059352	0.136159219841102	1.12602096581266	-0.679449159243795	1.41874082667521	2.06124862743788	1.83436524565562	1.26254758557041	2.21569049621553	-0.00267822348304281	-0.839297921756418	-0.0296641195014098	-0.0738715782967737	-0.373794205804109
"OSM"	1.11514951795815	1.10625906182419	-0.297189136475758	1.51117367629783	0.496452116884474	1.18102452349193	0.345915336328926	0.638035191117876	-0.736063286088533	-0.762856731897083	1.08772200109371	1.75577620622723	1.12980480162264	-0.140565395606508	-0.294925891173247	-0.115240725245901	1.11601751053356	-0.399333824076166	1.10243653014449	-0.525887553170205	1.37103214054228	1.32182869912414	1.23775001601001	1.15195989366134	-0.0254613455449796	-0.500209896421636	1.18142772772642	1.50149361808339	0.347430888814209	1.15254412299719	0.166950706840439	-1.00676683826953	-0.97371923994538	1.15942898991404	-0.113661652668254	1.3657390845163	0.133153776910859	-1.07681464891345	-1.10540804080944	1.23220863265304	1.51837948674286	1.19930342430999	1.20794893023581	-0.179093515373331	1.29039891273639	0.840450523779646	1.11096736676479	1.60502101191221	1.28605093430168	0.781373426468616	1.21156502894384	1.29657420820654	1.52299202826373	-0.430797417583408	-0.1557149551042	-0.31237930307683	-0.532170527399699	0.0328207490163376	0.625820636863158	0.500419743718946	-0.619849827401736	1.48439801825137	1.30334888492524	-0.754919159543166	-0.903324969223339	1.09455183411966	1.1990345458008	-0.850572061399702	0.382430712807517	1.39708616115022	-0.0684833706878807	-0.0475529931767556	1.25455000620463	1.43618928687884	1.45581773005046	-0.632840824870185	0.696212093027544	1.3989417954438	-0.526172158541636	1.26569296861147
"FTCDNL1"	0.305811815490826	1.43708523475345	-0.228666394869539	1.37135981355	1.02966835201372	0.74363224516267	1.48181632915172	-1.04496449762335	-1.09374333095814	-0.504201610478547	0.922601835141846	1.3227028974861	-1.26959985324502	1.38155602291192	1.1629012513889	0.691890670811926	-0.037268485017542	-1.42350606266978	-0.282292462048875	1.12440772482408	-0.931520477722436	1.11840634286431	-0.848451673540851	-0.918455694174846	0.628363484848849	-1.25236026690034	-1.39436818101722	0.440609586005401	1.04502619169839	0.938259177784261	-1.50249682681267	-1.31645036024065	0.827532339308529	1.4822400808771	0.240191604844411	-0.38255997978574	-0.769034744709171	1.28564692420749	0.444794788295683	-1.43298874500817	0.192816712930471	1.17055473950041	0.926133698173313	0.0484597956955483	-0.929522859995606	1.2438655924996	0.968346384028717	0.364850855655675	-1.50863170645032	0.916709607006415	-0.469693438746038	0.866482352006558	0.833515154440424	-0.353816175890948	1.19993972251638	0.492949563057182	-0.516329616173803	0.226616504081502	0.752087472115739	1.26753458597069	1.31038997996826	1.04198909707457	-0.0685457680224921	0.471869775832291	0.772702529323359	0.132993318196574	1.12234265631242	1.21555359184546	1.0134733495152	0.447911919507366	0.796273546461957	1.20092523967778	0.905095076455857	0.985436064374205	1.23433389124223	1.08656109470435	-0.563830959023099	1.15738079357918	-0.178750184604762	0.818609958826548
