"TCGA.DX.A1KY"	"TCGA.DX.A23R"	"TCGA.DX.A2IZ"	"TCGA.DX.A7EF"	"TCGA.DX.A7EI"	"TCGA.DX.A7EO"	"TCGA.DX.A7ER"	"TCGA.DX.A8BU"	"TCGA.DX.AB2H"	"TCGA.DX.AB2J"	"TCGA.DX.AB2O"	"TCGA.DX.AB30"	"TCGA.DX.AB36"	"TCGA.DX.AB3B"	"TCGA.DX.AB3C"	"TCGA.FX.A2QS"	"TCGA.FX.A8OO"	"TCGA.MJ.A850"	"TCGA.QC.AA9N"	"TCGA.QQ.A8VB"	"TCGA.QQ.A8VH"	"TCGA.RN.A68Q"	"TCGA.SG.A6Z7"	"TCGA.SI.A71O"	"TCGA.SI.A71Q"	"TCGA.SI.AA8C"	"TCGA.WK.A8XQ"	"TCGA.WK.A8XT"	"TCGA.X6.A8C2"	"TCGA.X6.A8C3"	"TCGA.X6.A8C7"	"TCGA.X9.A973"	"TCGA.Z4.AAPF"	"TCGA.3B.A9HI"	"TCGA.3B.A9HJ"	"TCGA.3B.A9HL"	"TCGA.DX.A1KU"	"TCGA.DX.A1KW"	"TCGA.DX.A1KX"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L0"	"TCGA.DX.A1L1"	"TCGA.DX.A1L2"	"TCGA.DX.A1L3"	"TCGA.DX.A23V"	"TCGA.DX.A23Y"	"TCGA.DX.A23Z"	"TCGA.DX.A2J0"	"TCGA.DX.A3LS"	"TCGA.DX.A3LW"	"TCGA.DX.A3LY"	"TCGA.DX.A3M1"	"TCGA.DX.A3U5"	"TCGA.DX.A3U6"	"TCGA.DX.A48N"	"TCGA.DX.A6BE"	"TCGA.DX.A6BG"	"TCGA.DX.A6BH"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YR"	"TCGA.DX.A6YS"	"TCGA.DX.A6YT"	"TCGA.DX.A6YU"	"TCGA.DX.A6YV"	"TCGA.DX.A6YZ"	"TCGA.DX.A6Z0"	"TCGA.DX.A7ES"	"TCGA.DX.A7EU"	"TCGA.DX.A8BG"	"TCGA.DX.A8BM"	"TCGA.DX.A8BR"	"TCGA.DX.A8BT"	"TCGA.DX.A8BV"	"TCGA.DX.A8BX"	"TCGA.DX.AB2F"	"TCGA.DX.AB2L"	"TCGA.DX.AB2S"	"TCGA.DX.AB2T"	"TCGA.DX.AB2V"	"TCGA.DX.AB32"	"TCGA.DX.AB35"	"TCGA.DX.AB3A"	"TCGA.FX.A3NK"	"TCGA.FX.A3TO"	"TCGA.HB.A3YV"	"TCGA.IE.A4EJ"	"TCGA.IE.A6BZ"	"TCGA.K1.A6RU"	"TCGA.LI.A9QH"	"TCGA.MB.A8JK"	"TCGA.MO.A47P"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VG"	"TCGA.SG.A6Z4"	"TCGA.SI.A71P"	"TCGA.UE.A6QT"	"TCGA.UE.A6QU"	"TCGA.VT.A80J"	"TCGA.VT.AB3D"	"TCGA.X6.A8C6"	"TCGA.Z4.A9VC"
"GIPR"	0.28429670792139	-1.09692928188981	1.32131380180173	-0.367777922338177	0.175189501510857	0.199562956839941	0.0698901608263772	0.160141563231958	1.35356095398975	-0.0914217491737336	1.23676075725832	1.31521360383224	-0.343750746140264	-0.800098215028534	1.23818859565009	-0.898272716917782	-0.51549099041881	0.164298753896221	-1.41456309051072	1.38210456198582	1.20262747588983	-0.804122929147013	1.36163065868288	1.29603625524132	1.21242112864245	1.36278515831657	1.22520181516333	1.29586007114177	1.36047962168088	-0.609316573931089	0.299505203185147	-0.890199405943461	-1.3236805462076	1.34271858883808	1.32421189056792	1.34564866698449	-0.836867739274768	-0.754408267191387	-1.15437193841773	1.26561260994062	1.23407370695386	1.21587506043511	-0.839382073717243	-1.31074837977878	-0.994899757798061	-0.918136565897494	1.21713748448405	1.34313332409753	1.22092910678133	0.0574503887092928	-1.04091993517859	-0.0782337654767009	-0.827087562274221	1.30573510559626	1.39366860310693	-1.38057463576528	0.388185207967041	-1.34565290246296	-0.563708486023155	-0.278996456145754	0.115738268332129	1.25398106658144	1.37810278585587	-1.25658064922811	-0.535206122913222	-0.914746113209522	0.423392493483202	0.0220384300819991	-0.422024547181033	0.0715927074410531	-0.831895024933772	-1.11975113740814	1.41350828748002	-1.47281221734697	0.417050200801247	-1.15163087973704	1.23166796336645	0.0970739917389644	1.24921346387565	1.24511391761232	-0.311145389364904	-0.590406805137375	-0.159061823628396	0.298081211200816	0.0339699660188471	1.33356792185729	-1.22374000245589	-1.40668715966763	1.24714432759697	1.24537319495524	1.4185595277466	1.32404159724591	-0.0819260695313761	0.255492406061773	-0.83424653955673	0.266326271058049	1.23441208044282	-0.737056261513045	1.33492425152732	-0.148587064792529	1.75183816142093
"ISY1"	0.748126451975857	-1.40137885643703	0.527666524573372	-1.41896723451241	-0.796052369657544	-0.59484434213265	0.201310983517556	0.912649800583172	-0.0542367627672663	1.17885951030507	1.46399851526432	1.31953439379351	-0.86319256851294	1.52326564025941	-1.85331799954993	1.64488484482836	0.71134180140255	1.16026868550605	1.5174979106249	2.23143205171197	0.929977151709273	-0.983626649803706	0.553573276708431	0.45400670540023	-0.765375604484248	1.10332308871261	-1.22789060191177	0.512451510326008	1.00323791970139	0.629985573708704	0.176356179157491	-0.852775360599767	0.509105661099881	0.849584675082093	0.406334127721869	0.297815539529815	-1.32751459351964	-0.509087621668716	-1.26061367998492	-0.813241815859682	-1.22665846089205	0.576233231411573	-0.540676715199072	-0.723075289641573	-1.22162916567984	0.578836144207113	-1.10521982353174	-0.536525269792457	0.055037938789311	1.44795080457511	-1.16056792105672	1.52799858816284	-0.481229583611465	-1.00206731589638	0.105763223146118	0.616253128400226	-1.45110021192442	0.965687234918812	0.138592721059328	-0.958559916942872	1.41961582583465	0.671002900671592	-0.302375550467932	0.52951312714471	1.04738370668992	-0.262659538435559	-0.0271817173387533	-0.517137168576809	0.599478590549872	0.50810967134978	0.489076942261444	-0.095194863056704	1.28372137323993	0.281629292178622	0.00336187448583087	-0.955665526988663	1.67730755606554	0.240122329922503	-0.623183353582785	1.29717327579293	-0.678673247617261	-0.633317131548681	0.02592567485876	-0.875911719734668	-0.952050357384442	-0.0689161471618034	0.919076488799378	1.85468725978731	0.943069515669131	-1.33477114194921	-1.54594862755461	0.290749940815318	0.411569598981832	0.847948690077746	-0.397412883322054	-0.103954459395913	0.090021224073886	0.920103843269826	-0.229368649076168	0.363148374150347	0.686893401094819
"RSPO2"	1.4190034777443	-0.867290559201839	1.31074056634427	-0.867290559201839	1.30915309439156	-0.188684341454566	-0.867290559201839	-0.867290559201839	-0.679138361471173	1.42496441286845	1.31523159316125	1.38666144559573	-0.867290559201839	1.36062051027509	-0.867290559201839	1.31880436608907	-0.867290559201839	0.359607541602644	-0.867290559201839	1.34252472842864	1.32642392796408	-0.867290559201839	1.31940423337595	-0.867290559201839	1.53177752547656	0.244874312051177	-0.867290559201839	1.31267034629981	-0.867290559201839	1.33460240662421	1.32309951018546	-0.867290559201839	1.3503212392429	-0.867290559201839	0.844858824896498	-0.493491937504623	-0.867290559201839	-0.867290559201839	0.0681089235697494	-0.702230713499284	-0.71118653093169	-0.867290559201839	1.66090810377472	-0.867290559201839	-0.867290559201839	0.42232426748695	-0.867290559201839	-0.705355059878356	-0.831316152142699	-0.867290559201839	-0.867290559201839	-0.867290559201839	1.31546932793029	0.17177726709359	1.32813940633723	-0.867290559201839	-0.867290559201839	1.3275609001196	-0.867290559201839	1.32257011203729	-0.130953407147347	-0.867290559201839	0.604618097250059	0.629469960450551	-0.867290559201839	1.3388938828176	1.31698569901857	-0.867290559201839	1.31666067636309	0.0116491161489519	1.31897225100221	-0.867290559201839	1.33215592125691	-0.867290559201839	-0.0157996365766187	1.39213160621788	-0.867290559201839	1.40528195003677	-0.867290559201839	-0.867290559201839	0.19448003954392	-0.867290559201839	-0.380904216334754	-0.867290559201839	1.40023196806208	-0.867290559201839	1.35373250122861	0.471399086099352	1.47629337303773	1.3226358438375	1.37125670404603	-0.867290559201839	-0.867290559201839	1.35054272271323	-0.867290559201839	-0.867290559201839	-0.867290559201839	-0.867290559201839	-0.867290559201839	1.34152878478892	-0.867290559201839
"RAB1B"	-1.25300350871368	-0.0924742637081121	-0.512572060608973	0.0611013852241338	1.03473556719845	0.439903402763652	0.442147086937372	0.446431305138562	0.894418497676676	1.60838214128469	1.08422679014262	-0.397816244412628	-0.558597750705209	1.65609674857901	-1.30304779119043	1.4844025885659	0.147174725353866	0.806872317593398	1.44245395764402	0.628989230912137	-0.750564582635796	-0.873681237766837	1.25943278338431	0.324251555985012	0.609519450402382	0.773469815376917	1.00715339988966	1.22152778025597	-1.00850496809171	0.0431200867764983	-0.631787337017123	1.57523212604803	-1.69618144115291	-0.754046035679378	-0.12609514481029	0.671778605330523	0.768908415977419	0.47600312156244	1.17292183748293	1.49484662067644	1.30820332600009	-1.47807696553203	-1.08985306771478	-0.524123307861015	1.16739133261197	0.569234286631183	-1.64676859869227	0.117711749685788	-1.02854764363094	-0.747705163647492	-0.426865247026133	-0.297237461219947	0.39002157161134	1.2981086774102	-1.02154792144771	1.34777708859584	-0.91252031274772	0.453106952082555	-0.669805025703755	-2.03771344836856	-1.36827807275165	-0.317228207109255	-0.803413475461222	-0.218986752070162	-0.805517693967174	-1.33020463586951	0.218460650465018	0.327927897787005	-1.01422395141458	0.753001648192125	-0.194281971352366	-0.165743785137982	-0.840179878108562	-0.633560661982965	0.212497873141752	-0.660399665412465	1.16581073907194	-1.74675267689115	0.687390219243904	-1.12983098769305	-0.668653792655144	0.0906377837599479	-1.30150873488568	-0.542643438954334	-0.659730058940018	-0.553511319555493	1.42670077875865	-0.0510855171311229	0.83746524545966	-0.278601331900242	0.10373136121975	0.447144747611616	-0.548565543998888	0.677985858110686	0.343388320289022	0.422947995395152	1.38890527330296	-1.98785970896697	-0.921850688616623	-0.864281908514146	1.63902814135581
"VDAC3"	1.44036052602131	1.70156135901181	0.905707504505662	0.971801364733375	-0.886733095192668	0.516878036153868	-0.659464362469492	1.46782419303159	-0.63497822238723	-1.01765167764929	-1.01280531022903	1.44420310348764	1.09695155573135	0.830071085953754	0.155259702011727	-1.38443829577534	-0.259049964976891	-1.23335999232401	1.11058122990518	1.49057569461025	-0.657473633537058	0.160789416774223	-1.23871167846033	-0.574685751038083	1.17924436551604	0.870338690599376	1.2153021001468	0.978253838664524	-0.701321766736427	1.4324000486296	1.25299296741242	-0.462108498517236	0.382590123839058	0.853169419415232	-0.797358348935517	-0.0885716182399367	-0.203425927140316	0.414821766196758	0.359190085722937	-1.79005912007482	0.511116323334586	0.752836501821917	-0.0281560181124945	-0.158415624584539	-0.501727489300353	-1.02143555385154	-1.36626056435771	-0.487484019514678	-1.17289787061204	-0.229846809994846	1.00242522583988	-1.02472259601847	-0.565308349759875	-0.937890766192176	0.0698980045526504	-1.20506829845406	-1.06120987946598	-1.16637329625301	0.629320606560829	0.978506772450517	1.46526926029062	1.15095124835061	1.06796721724302	-0.254891754723576	1.09606479993264	0.765128358700762	-1.01772325429053	-0.639787161826719	0.690023085307253	0.941418809406925	1.20885652600264	0.224543782750409	-0.794605400649372	1.06264668279338	-1.08360981764192	-1.0370502742247	-0.776363888530396	1.13336009515413	1.58930427928332	-0.595027994938438	-0.300297671575984	-1.87641394454396	-0.806125148319053	0.758162912134321	0.325369148046945	1.43861049382439	-1.62806588101175	1.01582453430661	0.0351071631237826	0.0508436934825372	1.60688713149717	0.0623651292677648	0.217799729468933	1.2002588704935	0.305303981562476	1.10374302394178	1.36360051542793	1.26699077791993	-0.0229695192067706	1.09505223657833	-0.876426237524038
"LIPH"	-0.119139751130493	-0.802061287964308	1.39845406299735	-0.802061287964308	-0.754176943739134	1.42200099100324	1.36666842879813	-0.802061287964308	0.0246480427136035	1.5411501188165	0.897373161414912	-0.802061287964308	-0.802061287964308	-0.311551887478569	-0.802061287964308	1.38820809055143	-0.174033675466902	-0.802061287964308	1.35335211887952	1.41121148581481	-0.536249988071145	-0.718412281482315	1.39064052153318	1.4501003539413	-0.215810753979469	1.34934277879602	1.68889011034551	-0.783683639021376	-0.32907217567558	-0.802061287964308	1.35917716552574	1.37693419182498	0.801533726533871	-0.802061287964308	-0.761973848555488	1.38852796472339	-0.177969986862627	-0.802061287964308	-0.538269658996281	-0.802061287964308	-0.802061287964308	1.47199930383066	-0.802061287964308	-0.802061287964308	-0.802061287964308	1.39241514679063	-0.802061287964308	1.40704517532304	-0.525288216729125	-0.802061287964308	1.375274167039	-0.802061287964308	-0.802061287964308	-0.725562391870103	1.40614493298308	-0.802061287964308	-0.802061287964308	-0.802061287964308	1.3616896456961	1.40675819412616	-0.723076594077853	-0.513399838907066	-0.731459093781818	-0.802061287964308	-0.802061287964308	-0.802061287964308	1.3676760454197	-0.27631780300163	1.37684058836165	1.41473456483575	-0.398869254989332	1.39022788638822	-0.802061287964308	1.36922570218961	-0.802061287964308	-0.802061287964308	-0.802061287964308	1.41330196114243	1.94832927733213	-0.298782877207192	1.3775356131033	-0.802061287964308	1.42517510749581	1.41945405519864	-0.525652433555388	1.39893061669844	1.37667167125874	1.40012167497503	-0.802061287964308	-0.802061287964308	-0.802061287964308	1.37636579719034	1.42628624323691	-0.802061287964308	1.38766620800023	-0.802061287964308	-0.238082883729394	-0.39580128804938	-0.720932796757217	1.73281642964537	1.37383470227604
"AKAP1"	1.35234268618807	0.105522507761093	1.47424849938884	1.52534388960599	-1.13927077896853	-0.993504405728569	-0.942970182845662	-0.546514895166145	1.26993709382256	-0.939833989466612	-0.682095285937919	1.2534188477645	-0.339646006495223	0.0574391287705408	-0.762141630373381	-1.06436356531864	-0.340149317041809	-0.634019484211408	1.2692623561885	1.37859488197679	-0.484305839821279	1.30180304923282	1.3488150966597	1.41549314573753	1.13187154929795	0.152150810735439	-0.453844395928107	1.20943492631048	-0.214894247344642	1.28494461986064	-0.973178346294299	1.47589321482217	1.32493385167238	-0.63240630106886	-0.292191832802777	1.2854534821704	0.217514407164539	-0.316275410830961	-0.458731007201135	1.22468936972919	1.44884820133844	-0.52259399553253	1.24159703290887	-0.943785361996296	-0.600296743907764	1.32747399400985	-0.990156746994581	1.52216192836858	-1.11459453860529	-0.284278473321313	-0.279669062788665	-0.054809100267039	-0.362102948646593	-0.489443378241393	-1.03576788901188	-0.0154218311195227	-1.11988009650751	-0.97413731314282	-0.761962682370254	-0.410351078452848	1.21421887106562	0.215009944033077	1.16650153780573	1.55336819762175	1.4662503847593	-0.870302667591955	1.43751426668666	-0.916927904809524	-0.265105149024776	1.43885775989799	-0.455709963442143	-0.23971150949291	-0.022042830957022	-0.286314048369016	-1.10122773052503	-0.916463554509731	-1.12923520945962	-0.271902271246738	-0.483800822377839	0.144105877510353	-0.997271031498202	1.55791906947279	-0.137899825110816	1.39680097343657	-0.455856443496101	-0.429600335295165	1.59657910431053	1.47964750430762	1.45981989012589	-0.866226927341555	1.52764001425409	0.0738605313708241	0.0964152221841058	1.32681121249302	1.44114830541353	1.60793327314742	1.32544331460362	1.37437535024232	-0.827466453496319	-1.02905849694554	2.13686780023141
"SSTR2"	-0.809761771578894	1.05482162150891	-0.511572800463054	-0.969008438991374	0.770346562990032	-0.580531047265753	2.21768667148808	-0.884646254298877	-1.02434638537711	-1.16366229109108	-0.633681316620896	1.45410060056825	-0.961548902134353	1.05102738224611	1.45832874103281	0.0247586475247972	-0.16796453709199	1.59398832783243	1.43166106430938	1.76915163766351	-0.73353661156481	-0.836159213526609	1.8305185937504	-0.476486268359819	1.51977526568396	1.7819427405162	1.10120936666136	1.06165581518653	0.819275333764944	-0.915274906410066	-0.350637945704076	-1.21089937219375	0.946655196532438	0.352647735144112	1.59794850095921	-1.02192397589355	0.994358488773262	-0.93925957984389	1.0250835139294	-0.848175152979144	0.560356322829455	0.280615080369109	-0.896527237573107	0.793697020334502	-0.984984812203927	-0.811077039735816	-0.593579380775678	0.968292537565766	1.02897014262578	-0.647462581431508	-0.920891090850925	-1.02347558599654	-0.456113641271632	-0.596298557530215	1.08472201517866	-0.727572596343095	1.28018058784975	0.787726685569129	-0.890014008019823	-0.456395414116792	-0.817896147328622	0.571180180100347	0.936409403970512	0.64265143230454	1.01029643101951	-0.750086287057831	1.76631039358807	-0.984761021022366	0.973716500656723	-0.787384873513776	-0.497250264717975	-0.443326693326376	1.81789119165266	-1.10031268867629	-1.09752894529083	1.37428921679924	1.0543965892128	0.914693278800583	-0.656114907360076	0.47641633354663	-0.753665262036048	0.156411462431261	0.0971545384147859	0.918107382323941	-1.01849953005322	1.0474073654441	-0.749119470685802	1.28806262153085	0.418252717451087	1.21031248580423	-0.801614580433412	0.828751075418479	-0.513701693944294	0.996132917560787	1.04330106957609	1.67472178884741	-0.676512149893481	0.962508840337164	1.02174668417927	1.60349879072102	1.03514041962275
"SYNM"	1.49389271406722	0.458288443671158	0.633290448580538	1.17249738287851	1.45183061290697	-0.846291335744452	-1.05756359954138	-0.254613143845343	1.63703248860224	-1.05515450646189	1.14887310463896	1.28501298016397	-0.68902799634025	-1.12051490274402	-1.03646439803317	1.32981345133453	-0.610915940268963	-0.397394413226616	-0.0568674390716664	1.68308752010406	-0.466502311210462	1.54571599479556	1.12814563346653	-0.196417911465374	1.35109364706237	1.16726500972176	-0.646874265922319	-0.998777472931796	-0.925040481890695	0.952108922206114	-1.44256777217505	1.38798780250745	1.58121134103165	1.11899170510194	-0.491639084178696	1.47772779687985	1.30068895389909	1.2858223856255	-0.415097426398462	-1.29778312608454	1.57233263611002	-1.25502806167537	1.22226102857725	-1.21209120292784	-1.14309940556407	-0.134712471393496	-1.03503532131766	-0.0391322019485156	-1.16336337044741	0.112090573182263	-0.757668477091884	-0.0680720633949597	-1.05651022429405	-0.767521272588137	1.27289931890801	-1.47043297045693	-0.254179467843639	1.26660327405323	-0.0173410686563655	0.330026381376988	1.39042339938171	1.38855210595127	0.423437606433648	-0.91607326859827	-0.0510531047137447	1.23798635492939	1.40187718626394	0.381307044620769	-1.10142224048627	-0.733979295640167	-1.23554042194075	-0.0326846211914285	0.154602538781472	-0.720041837372063	-0.533341489265837	-0.647536400519938	-0.995666915699582	0.5754157136547	1.09373561217769	-0.330549443134376	0.172772373090005	1.06874591415722	1.50229025062293	1.26894719439862	0.531272095462827	1.51771238622215	1.09779579804807	-0.814031595705418	1.1377546935752	-0.812373894057167	1.89903185014128	1.48557124252543	-1.01339662106627	-0.701596375439389	1.40570429690809	1.16919012869787	0.91475228940263	-0.931187146952039	-0.508030421055178	-0.414061973429532	1.32271018634427
"ACOT1"	0.38998381061071	-0.880103711493755	0.919589325246065	0.918773918056341	0.384272905438926	1.1110015907193	0.949332407093613	-0.538759733217679	0.137006507957422	-0.332317528968923	0.308104402172371	0.982223603085642	-1.2681691311799	0.842247822282986	1.0625462155812	-2.11063925215831	0.0968678397514652	0.959694783185321	-0.26337153301577	0.998323704454744	-2.49011588253706	1.10006032609296	1.04786369515555	-0.179250767749289	1.4650158350445	0.903566939730803	0.309782173506969	0.967234258654093	0.604415511836313	-0.340710718115206	1.09572853217997	0.115235342862229	0.225892761258787	0.476975492131531	0.0133097418379843	0.23873189076674	0.106354351987384	0.0229913034852272	-0.332510103534242	-0.144499393082893	0.943123422322893	0.221039485118264	0.887431399561554	0.915790321982651	-2.86326512538784	1.1325734384548	0.871287772505307	0.10862327292758	0.0290644873153118	0.857962285678634	-1.80814583828232	0.0390330646085175	-2.43851308922808	0.111348739047587	-0.256591762350574	0.0607986305277274	0.513690931261273	0.825810426808944	-0.265711430089036	0.939782718567823	-1.67928394930226	-0.709785765119318	-1.93173613432574	0.88463780531705	-1.05537377679164	-1.49653134767825	0.941086556157989	-3.01954311479532	-0.0528715909751966	-3.01954311479532	1.2275132383898	-0.735128487553253	0.0894809805538172	-0.0119183676609822	-0.233197036946619	0.0723524464479116	-0.784480031227063	0.879557542823806	0.255172696696674	-0.160812528287481	-0.492012929069878	0.918585472576843	-0.824503827664928	-0.3931154588496	-0.335099186619131	-0.167125092445179	0.0265718269447351	0.974752446031252	-0.393383994167324	0.886329909490274	1.57973642698865	0.208930886867854	0.49858820952732	0.370788875496463	0.590119961498542	1.00138104859934	0.826381479861615	0.228998530103203	-0.467118670900394	0.908627950795585	1.24162281489152
"PPP1R21"	-0.536689975458388	1.32553265816144	1.62243427446799	1.35654494259369	1.09195189897189	1.24575813426601	-1.06334353387906	-1.23235178208848	0.481961929439075	-0.51978449988896	1.11071139659827	-0.821457853915963	-1.19241766428815	1.1753056325258	1.31868833953964	1.25728112429648	1.27767350779683	-0.100819290324034	-0.18062481215884	1.11564458565147	-0.585239050531163	1.37492070399495	-0.844611988877359	0.693204878796521	0.217928474350397	-0.751895481958357	-0.480816454112373	0.392211724654885	1.32930098216259	-0.63766891805884	1.26806745471707	-0.99309753502461	-0.243627052356885	-0.7272792783133	1.16428910061488	-0.142052619052001	-0.196839078350201	1.3352545067447	-1.29192483417227	1.10780899099691	0.498611985790394	1.34654138973538	1.18258208701056	1.34355468133019	1.043034966032	1.5078038972041	0.830087733602551	1.29917368714231	1.30639917827334	1.44789125582456	1.15001825036401	-0.430814348900728	1.42156765161333	1.28915899530408	1.30256811955256	1.05648413113648	0.382297429288194	-0.852088184179739	-0.595498476933065	0.0779352792885472	-1.54140784240449	-0.249391563196126	1.44781974040835	-0.973074215000309	0.0236402587271064	-1.25641193148894	1.20419277369315	-0.89300291459251	-0.737953768176	-1.32784012967706	1.60306832417925	0.148658098396939	0.253730654477102	-0.738398056457735	0.473906463452975	-0.422008928412874	-0.0254921703023978	-0.10106945464382	-0.977227505219833	-0.360453081826383	-0.967188481678526	-1.29757532787109	0.132067943488888	-1.25967360476592	1.13967644335409	-0.728580550213643	-1.32657500234391	1.24626637929411	-0.876323261811366	-0.280058622507784	1.98759072823622	1.50370037425251	-0.173413216508147	-0.677386752888547	-0.702803422743153	1.44763252633865	-1.3527049246839	1.32164015057436	1.31704712019746	-0.235432546746706	-0.535606498046796
