"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"
"UNC13C"	"UNC13C"	0.728361061273576	0.358785310052406	-0.94403825109411	"IS01"	0.728361061273576
"NPIPB4"	"NPIPB4"	0.727509349359213	0.424293467425597	-1.01548995909795	"IS01"	0.727509349359213
"NR2F2"	"NR2F2"	0.719907738148224	0.347632961855334	-0.925390929663137	"IS01"	0.719907738148224
"MAPK8IP2"	"MAPK8IP2"	0.719329380535306	-0.0949377825866508	-0.437891082172309	"IS01"	0.719329380535306
"KLK3"	"KLK3"	0.718650648053217	-0.368392958034549	-0.136432838699742	"IS01"	0.718650648053217
"PCDHGC4"	"PCDHGC4"	0.718132594350469	0.15424235867595	-0.711219708068326	"IS01"	0.718132594350469
"C1orf35"	"C1orf35"	0.718055243242266	-0.500365204014504	0.00925592459338529	"IS01"	0.718055243242266
"PCNT"	"PCNT"	0.715695166137466	-0.0116683110833047	-0.526791702178763	"IS01"	0.715695166137466
"LDHB"	"LDHB"	0.713604258186921	-0.751263398323887	0.288733735699135	"IS01"	0.713604258186921
"RGR"	"RGR"	0.713527474056148	0.0607495052812895	-0.604855471779931	"IS01"	0.713527474056148
"COQ10A"	"COQ10A"	0.708857257564137	0.233999652544217	-0.7920016625399	"IS01"	0.708857257564137
"TAC1"	"TAC1"	0.707320704871947	-0.202189839953013	-0.310802116596439	"IS01"	0.707320704871947
"TBX18"	"TBX18"	0.706581912634954	0.288886614546195	-0.850690976030354	"IS01"	0.706581912634954
"GBX1"	"GBX1"	0.705837146823193	-0.0636980018099064	-0.462098372231262	"IS01"	0.705837146823193
"TARBP1"	"TARBP1"	0.705535435196999	-0.00212287429108483	-0.529636349957663	"IS01"	0.705535435196999
"OSBPL7"	"OSBPL7"	0.704491747255536	0.178265317376169	-0.727372592072767	"IS01"	0.704491747255536
"GFRA1"	"GFRA1"	0.702848045208472	0.390247010745849	-0.9594261197899	"IS01"	0.702848045208472
"C10orf71"	"C10orf71"	0.682733330178442	0.0573082651162957	-0.577849535392007	"IS01"	0.682733330178442
"SUSD4"	"SUSD4"	0.67754695667965	0.119131635532311	-0.641977685039637	"IS01"	0.67754695667965
"C2orf72"	"C2orf72"	0.676689880589684	-0.0515696200692041	-0.453469063810957	"IS01"	0.676689880589684
"MRPS31"	"MRPS31"	0.673930969163151	0.0208671499422332	-0.531107914042686	"IS01"	0.673930969163151
"TOB2"	"TOB2"	0.671137516530972	0.222950101120499	-0.751400637840658	"IS01"	0.671137516530972
"SLC7A10"	"SLC7A10"	0.667057389987997	0.22625229481932	-0.751958402210232	"IS01"	0.667057389987997
"ACACB"	"ACACB"	0.665621523628165	0.626253288099673	-1.19109010639445	"IS01"	0.665621523628165
"ENPP6"	"ENPP6"	0.66504102814756	0.301654178990499	-0.833420340066531	"IS01"	0.66504102814756
