"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"	"InitialState"
"OR51E2"	"OR51E2"	-0.236020777119741	0.397608910332482	-0.259622472263437	"S02"	0.397608910332482	"IS02"
"BORCS8.MEF2B"	"BORCS8.MEF2B"	0.221887852359477	0.3970857274506	-0.604309101296267	"S02"	0.3970857274506	"IS02"
"MTSS1"	"MTSS1"	0.0842211045771195	0.396546470282055	-0.499915112786685	"S02"	0.396546470282055	"IS02"
"SRSF4"	"SRSF4"	-0.019900752743494	0.393360277774836	-0.417900880554897	"S02"	0.393360277774836	"IS02"
"GS1.259H13.13"	"GS1.259H13.13"	0.277837777379591	0.392233266396364	-0.641154965383505	"S02"	0.392233266396364	"IS02"
"SPNS2"	"SPNS2"	-0.212726980964223	0.390856334235464	-0.269754525373698	"S02"	0.390856334235464	"IS02"
"RP11.178L8.4"	"RP11.178L8.4"	0.25584003406839	0.387182933264922	-0.619010641504584	"S02"	0.387182933264922	"IS02"
"DUOX2"	"DUOX2"	0.161538961091626	0.386574191190679	-0.547237835301783	"S02"	0.386574191190679	"IS02"
"ZNF7"	"ZNF7"	-0.0118827005774682	0.385868939892517	-0.415702014145464	"S02"	0.385868939892517	"IS02"
"DDX3Y"	"DDX3Y"	-0.4224766738259	0.379382806101575	-0.0989765786208185	"S02"	0.379382806101575	"IS02"
"APLNR"	"APLNR"	-0.52622141210099	0.376204140884823	-0.0172549776074552	"S02"	0.376204140884823	"IS02"
"ORMDL1"	"ORMDL1"	0.00255058410251697	0.374456355373381	-0.414024761444042	"S02"	0.374456355373381	"IS02"
"RGN"	"RGN"	0.245998763423049	0.371723757860044	-0.594577003729308	"S02"	0.371723757860044	"IS02"
"EIF1AY"	"EIF1AY"	-0.364464471202937	0.370259678626833	-0.132677386995328	"S02"	0.370259678626833	"IS02"
"CNPPD1"	"CNPPD1"	0.0758902476071061	0.369524680639318	-0.463895284580997	"S02"	0.369524680639318	"IS02"
"NBEAL2"	"NBEAL2"	-0.227174667438793	0.367326854596972	-0.232966019899634	"S02"	0.367326854596972	"IS02"
"CHST1"	"CHST1"	-0.181036108238987	0.365549100188359	-0.265797945632583	"S02"	0.365549100188359	"IS02"
"EIF2B5"	"EIF2B5"	-0.257972032284085	0.360496688020888	-0.202228029115718	"S02"	0.360496688020888	"IS02"
"UAP1"	"UAP1"	-0.804181124806304	0.355050202800615	0.215606832072621	"S02"	0.355050202800615	"IS02"
"TOMM22"	"TOMM22"	0.141339072579813	0.353900141533521	-0.496048275986255	"S02"	0.353900141533521	"IS02"
"MAPK3"	"MAPK3"	-0.302038526489273	0.352203645224389	-0.159875191260366	"S02"	0.352203645224389	"IS02"
"SLC27A1"	"SLC27A1"	0.292807555164905	0.350917610240478	-0.606972906634232	"S02"	0.350917610240478	"IS02"
"SETD8"	"SETD8"	0.212968572145322	0.349596774290649	-0.545320811328147	"S02"	0.349596774290649	"IS02"
"EPS15L1"	"EPS15L1"	-0.144251428847976	0.347252195374922	-0.273397187933943	"S02"	0.347252195374922	"IS02"
"NDUFAF5"	"NDUFAF5"	0.340318087651587	0.346123566437377	-0.637519771726641	"S02"	0.346123566437377	"IS02"
"FASTKD3"	"FASTKD3"	0.285172462728021	0.345869262248977	-0.59566018434921	"S02"	0.345869262248977	"IS02"
"USP9Y"	"USP9Y"	-0.293997966620764	0.341504841476751	-0.154163373175436	"S02"	0.341504841476751	"IS02"
"SELENBP1"	"SELENBP1"	0.00387950241732994	0.340812727068307	-0.378000836258081	"S02"	0.340812727068307	"IS02"
"LRRC39"	"LRRC39"	0.178854549390335	0.340743038754553	-0.509855060850541	"S02"	0.340743038754553	"IS02"
"COX7A1"	"COX7A1"	-0.346943548460323	0.337891781864858	-0.110266193312262	"S02"	0.337891781864858	"IS02"
"UTY"	"UTY"	-0.374534652202872	0.335119445435712	-0.0864114950295203	"S02"	0.335119445435712	"IS02"
"DYNC1H1"	"DYNC1H1"	-0.156007701584249	0.326857062661861	-0.242087456952005	"S02"	0.326857062661861	"IS02"
"FAM185A"	"FAM185A"	-0.206751460451021	0.325438056534492	-0.202265076805659	"S02"	0.325438056534492	"IS02"
"ALS2CR12"	"ALS2CR12"	0.270224163962552	0.323300564438084	-0.559551590202557	"S02"	0.323300564438084	"IS02"
"DSCR3"	"DSCR3"	0.246865085343696	0.319604960999688	-0.537871746485003	"S02"	0.319604960999688	"IS02"
"OVGP1"	"OVGP1"	0.0850639114277596	0.31736428652952	-0.413407971324172	"S02"	0.31736428652952	"IS02"
"SLC25A18"	"SLC25A18"	-0.132982603636374	0.317098785749384	-0.248709038696002	"S02"	0.317098785749384	"IS02"
"RAB5C"	"RAB5C"	-0.281977854206584	0.316174801788598	-0.135349971759334	"S02"	0.316174801788598	"IS02"
"NOX4"	"NOX4"	-0.838261049663261	0.314107376330148	0.286361980479485	"S02"	0.314107376330148	"IS02"
"HIGD2A"	"HIGD2A"	-0.248645874532512	0.31316627195805	-0.157171246909517	"S02"	0.31316627195805	"IS02"
"NDUFAF1"	"NDUFAF1"	0.180782062049513	0.308157290856519	-0.47544670732421	"S02"	0.308157290856519	"IS02"
"ACSS1"	"ACSS1"	0.239885934168373	0.300324044736641	-0.511390190000865	"S02"	0.300324044736641	"IS02"
"DCT"	"DCT"	0.139987750067449	0.296650980849667	-0.432024782859515	"S02"	0.296650980849667	"IS02"
"KDM5D"	"KDM5D"	-0.2038243958669	0.295907413007776	-0.171972627485153	"S02"	0.295907413007776	"IS02"
"LY6H"	"LY6H"	0.0112649893406216	0.292180030998484	-0.33004758891091	"S02"	0.292180030998484	"IS02"
"FAM120A"	"FAM120A"	0.122608357402162	0.287178313916868	-0.408495763471451	"S02"	0.287178313916868	"IS02"
"UBE2D1"	"UBE2D1"	-0.111233815700564	0.286656440964036	-0.231604782672867	"S02"	0.286656440964036	"IS02"
"FOXS1"	"FOXS1"	-0.068650160136471	0.285890183239939	-0.262869502091855	"S02"	0.285890183239939	"IS02"
"SMIM7"	"SMIM7"	0.0612457349138551	0.284749938941234	-0.359555932471286	"S02"	0.284749938941234	"IS02"
"RBM38"	"RBM38"	0.177378352255216	0.284411635775729	-0.446747435208372	"S02"	0.284411635775729	"IS02"
"TPT1"	"TPT1"	-0.203261771128031	0.283900047614963	-0.159182342259612	"S02"	0.283900047614963	"IS02"
"ZNF576"	"ZNF576"	-0.00296517261899066	0.281695821818189	-0.307779848921922	"S02"	0.281695821818189	"IS02"
"CCL16"	"CCL16"	-0.38496978520077	0.274398162212102	-0.0117176367461725	"S02"	0.274398162212102	"IS02"
"HOGA1"	"HOGA1"	0.245533389058295	0.274046273658906	-0.486728804725691	"S02"	0.274046273658906	"IS02"
"UBXN1"	"UBXN1"	-0.0733106405698663	0.272389163965432	-0.244497187940504	"S02"	0.272389163965432	"IS02"
"MT.ND6"	"MT.ND6"	0.0913493467961246	0.271995133287658	-0.368216923784333	"S02"	0.271995133287658	"IS02"
"ACVR1B"	"ACVR1B"	0.183921878072479	0.268999461932711	-0.434719635784099	"S02"	0.268999461932711	"IS02"
"TNFSF9"	"TNFSF9"	-0.246390841563102	0.268787549199908	-0.110031283660622	"S02"	0.268787549199908	"IS02"
"PACSIN2"	"PACSIN2"	0.121541496578669	0.26873232503516	-0.387390930151324	"S02"	0.26873232503516	"IS02"
"HIGD1A"	"HIGD1A"	-0.0747501415566941	0.266517172112605	-0.236949484814613	"S02"	0.266517172112605	"IS02"
"HSD17B14"	"HSD17B14"	-0.318533862107492	0.266306716937875	-0.0529053179655842	"S02"	0.266306716937875	"IS02"
"C19orf80"	"C19orf80"	0.150300690710166	0.264514813728183	-0.404433807799154	"S02"	0.264514813728183	"IS02"
"CD2BP2"	"CD2BP2"	-0.435585253743162	0.262333878178909	0.0397234937069353	"S02"	0.262333878178909	"IS02"
"RNLS"	"RNLS"	0.198358596586804	0.25546914277521	-0.43071433505797	"S02"	0.25546914277521	"IS02"
"SLC7A2"	"SLC7A2"	0.0565571810573153	0.249941216490549	-0.317712617727027	"S02"	0.249941216490549	"IS02"
"MT.ND3"	"MT.ND3"	-0.320961757318063	0.249542900745449	-0.0326255535661019	"S02"	0.249542900745449	"IS02"
"ZG16B"	"ZG16B"	0.0220637632149877	0.249377642213316	-0.291084401051851	"S02"	0.249377642213316	"IS02"
"TAC4"	"TAC4"	0.00822918240483858	0.248144651785007	-0.279296201378618	"S02"	0.248144651785007	"IS02"
"REN"	"REN"	-0.310209495238732	0.247600689574727	-0.0385952750564633	"S02"	0.247600689574727	"IS02"
"DDX24"	"DDX24"	-0.251287291771438	0.247095980845763	-0.0824670780414348	"S02"	0.247095980845763	"IS02"
"HECTD3"	"HECTD3"	-0.500437166116993	0.24677820972459	0.105741265349422	"S02"	0.24677820972459	"IS02"
"BID"	"BID"	-0.50203266947244	0.245950962641462	0.107854685270985	"S02"	0.245950962641462	"IS02"
"UNG"	"UNG"	0.202698534098235	0.245187286874278	-0.422671118271581	"S02"	0.245187286874278	"IS02"
"RBM19"	"RBM19"	0.21472851660735	0.2451088744998	-0.431655411343098	"S02"	0.2451088744998	"IS02"
"VPS52"	"VPS52"	0.11009068874632	0.222496847807059	-0.327873364006136	"S02"	0.222496847807059	"IS02"
"HDAC10"	"HDAC10"	-0.0462978796990228	0.214738105246374	-0.201417868376982	"S02"	0.214738105246374	"IS02"
"ASIP"	"ASIP"	-0.0472774246810318	0.207682122998491	-0.192913950722466	"S02"	0.207682122998491	"IS02"
"ASMTL"	"ASMTL"	0.0349805535878599	0.205703457976071	-0.25275875462864	"S02"	0.205703457976071	"IS02"
"SLC25A38"	"SLC25A38"	0.0849163785925946	0.204421348146625	-0.288999286274594	"S02"	0.204421348146625	"IS02"
"CORT"	"CORT"	0.0372725721628233	0.202007612952345	-0.250419533250063	"S02"	0.202007612952345	"IS02"
"SIRT5"	"SIRT5"	0.0838801237912981	0.194378775440664	-0.277165767757155	"S02"	0.194378775440664	"IS02"
"USF3"	"USF3"	0.101076953157339	0.192485465938466	-0.288048501071476	"S02"	0.192485465938466	"IS02"
"NSMCE4A"	"NSMCE4A"	-0.227493422370045	0.190350508940226	-0.037957347503642	"S02"	0.190350508940226	"IS02"
"HARS"	"HARS"	-0.48906555377929	0.186374237330641	0.163643659785774	"S02"	0.186374237330641	"IS02"
"HOXD10"	"HOXD10"	-0.00807076793709556	0.18613194699556	-0.198759027533023	"S02"	0.18613194699556	"IS02"
"NEK10"	"NEK10"	0.160701219636398	0.176937103463982	-0.315893619151171	"S02"	0.176937103463982	"IS02"
"RPS4Y1"	"RPS4Y1"	-0.411786526188714	0.174956095466326	0.117941434103569	"S02"	0.174956095466326	"IS02"
"ERCC5"	"ERCC5"	0.161098756180337	0.174006798648433	-0.31296846356856	"S02"	0.174006798648433	"IS02"
"ANO3"	"ANO3"	0.0156821784773098	0.170747427158062	-0.199737539174361	"S02"	0.170747427158062	"IS02"
"DTX1"	"DTX1"	0.161442143676023	0.168233542403237	-0.306873717450069	"S02"	0.168233542403237	"IS02"
"HMCES"	"HMCES"	-0.336825012743149	0.16691739859895	0.0702674193756552	"S02"	0.16691739859895	"IS02"
"LPCAT1"	"LPCAT1"	-0.125355641018508	0.155641456246326	-0.0767706166546976	"S02"	0.155641456246326	"IS02"
"SNTA1"	"SNTA1"	-0.0832241763414551	0.137016593440713	-0.0880403982816375	"S02"	0.137016593440713	"IS02"
"DBP"	"DBP"	0.0480451114553413	0.133494975555358	-0.183141584172338	"S02"	0.133494975555358	"IS02"
"C16orf74"	"C16orf74"	0.0161824736955818	0.115403240558526	-0.139206650088116	"S02"	0.115403240558526	"IS02"
"EWSR1"	"EWSR1"	0.0590882816326731	0.10282328910141	-0.157712910561983	"S02"	0.10282328910141	"IS02"
"EML3"	"EML3"	-0.0788998448614456	0.102664911103883	-0.0534957731395884	"S02"	0.102664911103883	"IS02"
"AGAP6"	"AGAP6"	-0.157408924020312	0.101444114824155	0.00704347970998022	"S02"	0.101444114824155	"IS02"
"ADAMTSL1"	"ADAMTSL1"	-0.225931003464504	0.0952530398713193	0.0655225063334365	"S02"	0.0952530398713193	"IS02"
"HINT1"	"HINT1"	0.0446933679830337	0.0814319014068043	-0.12331723673727	"S02"	0.0814319014068043	"IS02"
"SLC39A1"	"SLC39A1"	0.0121026354211311	0.079574157158871	-0.0966993649363963	"S02"	0.079574157158871	"IS02"
"ITIH4"	"ITIH4"	-0.152436430442637	0.0623680847693873	0.0462986928000348	"S02"	0.0623680847693873	"IS02"
"RRNAD1"	"RRNAD1"	0.0347569856372153	0.051288937902979	-0.0826518896044538	"S02"	0.051288937902979	"IS02"
"TMEM223"	"TMEM223"	-0.00786849120081524	0.0108187469061395	-0.00597355901794708	"S02"	0.0108187469061395	"IS02"
