"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"
"RNF157"	"RNF157"	-0.0750498549683219	0.291784910956297	-0.470461673888901	0.245262346488246	"IS02"	0.291784910956297
"HIST1H2AD"	"HIST1H2AD"	-0.265766147431084	0.291652602540962	-0.163134188580328	0.0553915995543605	"IS02"	0.291652602540962
"CEND1"	"CEND1"	0.248242760126751	0.290796751039619	-0.334454116094181	-0.0887243134280545	"IS02"	0.290796751039619
"LRRC24"	"LRRC24"	-0.1047032792081	0.290124472102817	-0.39426136807292	0.188849884724666	"IS02"	0.290124472102817
"ASB12"	"ASB12"	-0.165588502622273	0.289961133770613	-0.199319493897181	0.0315181149254571	"IS02"	0.289961133770613
"TP53I3"	"TP53I3"	-0.238583109294765	0.288427745553681	-0.0621408890122965	-0.0593261712986686	"IS02"	0.288427745553681
"WWC1"	"WWC1"	-0.313565665237617	0.287979319121851	-0.2997897334147	0.224870971404352	"IS02"	0.287979319121851
"DHRS12"	"DHRS12"	-0.36196460961214	0.284933127282483	0.258670811281626	-0.300980184239759	"IS02"	0.284933127282483
"ELF3"	"ELF3"	-0.0516049742248338	0.281365345152506	-0.214489608662824	-0.0154430018633223	"IS02"	0.281365345152506
"YARS2"	"YARS2"	-0.369513007836057	0.280355998084212	0.00835885971090254	-0.0417673407625136	"IS02"	0.280355998084212
"PRSS2"	"PRSS2"	-0.114280982450396	0.275032370313036	0.0327479285622853	-0.218230680884968	"IS02"	0.275032370313036
"EML2"	"EML2"	-0.361363725086927	0.271521649783218	-0.170608711099854	0.140402884143016	"IS02"	0.271521649783218
"PAX3"	"PAX3"	0.11900734588993	0.264684648836275	0.000398924548287974	-0.319782993879739	"IS02"	0.264684648836275
"HOPX"	"HOPX"	0.157313136734322	0.260201234962836	-0.0272147436651113	-0.311566297665679	"IS02"	0.260201234962836
"PNPLA7"	"PNPLA7"	0.251259138704957	0.258927804597215	0.207810336050202	-0.603205089446752	"IS02"	0.258927804597215
"FJX1"	"FJX1"	-0.300308617215176	0.258864892426173	-0.212546538998129	0.15654930683909	"IS02"	0.258864892426173
"WBSCR28"	"WBSCR28"	0.109035366611956	0.252236007110513	-0.232723341847436	-0.0689479541009733	"IS02"	0.252236007110513
"MARK3"	"MARK3"	-0.392834526930327	0.251247713414919	-0.1634967389031	0.171508173241834	"IS02"	0.251247713414919
"SPRR1A"	"SPRR1A"	-0.183556914865815	0.250037851794507	-0.237735127298189	0.11811868395202	"IS02"	0.250037851794507
"FTCDNL1"	"FTCDNL1"	-0.00258238084220439	0.24829100505535	-0.0631186522504516	-0.16621345148041	"IS02"	0.24829100505535
"ZP3"	"ZP3"	0.0133649542663088	0.246998912199068	-0.0466269072384978	-0.191314717534352	"IS02"	0.246998912199068
"LUZP6"	"LUZP6"	0.195185385271651	0.240520385552403	-0.198692451934651	-0.145084594291501	"IS02"	0.240520385552403
"KRT6A"	"KRT6A"	-0.0500360675191702	0.239179433316652	-0.160585117077548	-0.031078092121824	"IS02"	0.239179433316652
"HOXD1"	"HOXD1"	-0.633523250450022	0.236212501787804	0.0367729061208682	0.133299935600262	"IS02"	0.236212501787804
"PCID2"	"PCID2"	-0.331088543850841	0.235596598934625	-0.198035154943991	0.18261501480603	"IS02"	0.235596598934625
"SLURP1"	"SLURP1"	0.0670843559141624	0.234343496373198	-0.251731988791733	-0.00748916918978911	"IS02"	0.234343496373198
"LRRIQ1"	"LRRIQ1"	-0.127303173960223	0.23188717914853	-0.153235301989157	0.0158909481598789	"IS02"	0.23188717914853
"ALDH3B2"	"ALDH3B2"	-0.261654526716021	0.228347523267958	-0.088306215364585	0.0369103778562996	"IS02"	0.228347523267958
"RND1"	"RND1"	-0.321288118080113	0.22812815377352	-0.123588979682071	0.109085320834999	"IS02"	0.22812815377352
"ATP2A3"	"ATP2A3"	0.0854510937922999	0.221755058644642	-0.0572699982716247	-0.20154309545528	"IS02"	0.221755058644642
"RPL26"	"RPL26"	0.193376873624484	0.217949870738576	-0.143488697378351	-0.178184197246251	"IS02"	0.217949870738576
"DHRS7"	"DHRS7"	0.158982793963041	0.216959346682144	-0.409321549123793	0.109730026294002	"IS02"	0.216959346682144
"DSCR8"	"DSCR8"	0.0285915787574551	0.214416500865055	-0.151934457160459	-0.0650720046491792	"IS02"	0.214416500865055
"CEP72"	"CEP72"	-0.163294896468133	0.210861754197975	-0.183179327366426	0.0875325396019968	"IS02"	0.210861754197975
"KRT6C"	"KRT6C"	0.080938916873878	0.195561890488615	-0.216982978595785	-0.0146933807584195	"IS02"	0.195561890488615
"AL136097.1"	"AL136097.1"	0.156809036234595	0.193083109521565	-0.164544399892318	-0.111503886811162	"IS02"	0.193083109521565
"RPS29"	"RPS29"	-0.101511794962389	0.186585180122862	0.156395333949095	-0.267474500043291	"IS02"	0.186585180122862
"HYI"	"HYI"	0.136134672260618	0.183910228722488	-0.317833665600196	0.0630359487514531	"IS02"	0.183910228722488
"CXCL17"	"CXCL17"	-0.0675974179083005	0.17708143839345	-0.0337698109431284	-0.0893355022240678	"IS02"	0.17708143839345
"HEATR4"	"HEATR4"	-0.532648289167108	0.176015840125712	0.0927514959906085	0.0712457853347893	"IS02"	0.176015840125712
"UCHL1"	"UCHL1"	0.0585559015896038	0.174732280100018	-0.116763987620259	-0.0817693563725391	"IS02"	0.174732280100018
"CTIF"	"CTIF"	0.0198228001370015	0.173018712407454	-0.176610014457862	0.00349998308104638	"IS02"	0.173018712407454
"CCDC94"	"CCDC94"	0.0837004245495071	0.168360440728138	-0.129993375054381	-0.0780834688744693	"IS02"	0.168360440728138
"THG1L"	"THG1L"	-0.0702964948700992	0.168180213078782	0.0125609759260072	-0.125727240011295	"IS02"	0.168180213078782
"CCND1"	"CCND1"	-0.298853116170079	0.161378842162791	-0.0638929549380807	0.0976662987184761	"IS02"	0.161378842162791
"TMEM45B"	"TMEM45B"	0.0198581760011835	0.158285834952902	-0.0956507701505459	-0.0637788430656384	"IS02"	0.158285834952902
"AC006386.1"	"AC006386.1"	-0.0600308134291738	0.156711571373174	0.0989776440610007	-0.207793316993823	"IS02"	0.156711571373174
"MED24"	"MED24"	0.0338603775477908	0.15145953514532	0.0166010135926856	-0.178296410243867	"IS02"	0.15145953514532
"PRSS1"	"PRSS1"	-0.0625866448380026	0.138246249572441	-0.123017631248689	0.0329478822771241	"IS02"	0.138246249572441
"PLCXD2"	"PLCXD2"	-0.196193001150575	0.12561796708324	-0.1002549755439	0.10412819822373	"IS02"	0.12561796708324
"CLDN7"	"CLDN7"	-0.0312027896153101	0.118229131195159	0.00416997276467092	-0.094931152199309	"IS02"	0.118229131195159
"MAPK12"	"MAPK12"	0.104508422303711	0.106838154870199	-0.152469605017452	-0.0111906095301607	"IS02"	0.106838154870199
"MREG"	"MREG"	-0.0136505343873884	0.0738552263691808	-0.112448258469189	0.0521580269114924	"IS02"	0.0738552263691808
"MOK"	"MOK"	-0.174938957316178	0.0715942880890704	-0.0243787827359141	0.0654202025327813	"IS02"	0.0715942880890704
"RP11.762I7.5"	"RP11.762I7.5"	-0.0858038208794671	0.0606407089648006	-0.0456965987555401	0.0420870143746159	"IS02"	0.0606407089648006
"ORMDL1"	"ORMDL1"	-0.0382601714551752	0.0530315614194813	0.0213207419016631	-0.0471036112360421	"IS02"	0.0530315614194813
"SRRT"	"SRRT"	-0.605555090416436	-0.884863751361595	1.12794597850341	0.0675671648092584	"IS03"	1.12794597850341
"NOC2L"	"NOC2L"	-0.0123654072601042	-0.336309663419367	0.931156881785034	-0.610767530681484	"IS03"	0.931156881785034
"DPH7"	"DPH7"	-0.268573043168658	-0.640249964075514	0.820681059085769	-0.059989035074326	"IS03"	0.820681059085769
"SNRPE"	"SNRPE"	-0.428344086040113	-0.375666854203222	0.774166043487938	-0.161251846315406	"IS03"	0.774166043487938
"ANXA3"	"ANXA3"	-0.234960309296343	0.0738964303051299	0.77049449551727	-0.694667446172233	"IS03"	0.77049449551727
"RING1"	"RING1"	0.16524024485415	-0.654992620627956	0.767203788090055	-0.259693847117945	"IS03"	0.767203788090055
"CLASRP"	"CLASRP"	-0.385815361532733	-0.821345393407753	0.741855281573747	0.25939350632459	"IS03"	0.741855281573747
"VARS2"	"VARS2"	0.634655882861406	-1.12895181682296	0.733551737388005	-0.07403710317315	"IS03"	0.733551737388005
"EGFL7"	"EGFL7"	0.409854338102932	-0.000130242983762544	0.711803128383886	-0.963835180367664	"IS03"	0.711803128383886
"PRR3"	"PRR3"	0.371212401614152	-0.957784159314493	0.703132421778723	-0.0407333848908225	"IS03"	0.703132421778723
"LVRN"	"LVRN"	0.0398936809642458	-0.375455108596764	0.694866956317624	-0.370221897722094	"IS03"	0.694866956317624
"CCT3"	"CCT3"	0.425466201354836	-0.362021682010622	0.68046358561789	-0.605526536104093	"IS03"	0.68046358561789
"WDR90"	"WDR90"	-0.243267063997767	-0.412762738630211	0.604015836681986	-0.0704651988297478	"IS03"	0.604015836681986
"SNRNP70"	"SNRNP70"	0.0748323916871775	-0.873856172872737	0.598329082542452	0.168354261128352	"IS03"	0.598329082542452
"RBM4"	"RBM4"	-0.443436866592209	-0.440245793426543	0.591942545055929	0.0903181992647873	"IS03"	0.591942545055929
"SGK223"	"SGK223"	-0.531652958658492	0.50892352927902	0.575896405546623	-0.722129328582071	"IS03"	0.575896405546623
"EFCC1"	"EFCC1"	-0.268428672015482	0.428596914369553	0.565172132512309	-0.798640511858829	"IS03"	0.565172132512309
"PPOX"	"PPOX"	-0.522386006074886	-0.623026144302462	0.560287417630452	0.34053816475865	"IS03"	0.560287417630452
"MRPS33"	"MRPS33"	-0.129885714198651	-0.328863328081554	0.556796655477285	-0.171031114657822	"IS03"	0.556796655477285
"MRPL10"	"MRPL10"	-0.435675965089824	-0.370690832785936	0.554044901664606	0.0587521559096753	"IS03"	0.554044901664606
"ISM1"	"ISM1"	-0.371450206498461	0.352558983557257	0.550041335588245	-0.649409748808081	"IS03"	0.550041335588245
"NEK5"	"NEK5"	0.0562704172015346	-0.0370360733850019	0.541852398451832	-0.542026368767136	"IS03"	0.541852398451832
"MUC16"	"MUC16"	0.0983353100401071	-0.0467273982157129	0.535504753040562	-0.552544822399594	"IS03"	0.535504753040562
"MSX2"	"MSX2"	-0.220385026105542	0.152290230115716	0.533210682511234	-0.539260191167091	"IS03"	0.533210682511234
"SLC30A1"	"SLC30A1"	-0.937669638892277	-0.191590346094066	0.531101148339551	0.223964815576722	"IS03"	0.531101148339551
"CDH26"	"CDH26"	-0.120179428011193	-0.134233743846545	0.519585793811703	-0.320805338680047	"IS03"	0.519585793811703
"PELP1"	"PELP1"	0.114166491204794	-0.34476407218993	0.514524995177297	-0.26411845246204	"IS03"	0.514524995177297
"SLC44A4"	"SLC44A4"	-0.183724403364347	0.337070985584057	0.504636107504487	-0.705093903549866	"IS03"	0.504636107504487
"FXYD1"	"FXYD1"	0.461985112668989	0.26846414236858	0.500687991536724	-1.0345961006697	"IS03"	0.500687991536724
"OSR1"	"OSR1"	-0.367675809170726	0.238798228824714	0.471860337307777	-0.467748675757826	"IS03"	0.471860337307777
"CPNE2"	"CPNE2"	0.169167957346191	-0.25414335021552	0.466950782552	-0.334663591089235	"IS03"	0.466950782552
"EEF1B2"	"EEF1B2"	-0.015290082615313	-0.422218829205827	0.464784708943619	-0.0626969609950336	"IS03"	0.464784708943619
"ADCY4"	"ADCY4"	-0.0404325697096046	0.188551068728034	0.463755423314536	-0.614240494758774	"IS03"	0.463755423314536
"RGL3"	"RGL3"	0.198607683701771	-0.0788194168286926	0.46325444025927	-0.512137816844168	"IS03"	0.46325444025927
"NAT10"	"NAT10"	-0.0972004547422753	-0.316636904087983	0.447804404104466	-0.0935187732079455	"IS03"	0.447804404104466
"RBCK1"	"RBCK1"	-0.0466008824278633	-0.691284408679383	0.435051275423811	0.236541762784033	"IS03"	0.435051275423811
"PTPRE"	"PTPRE"	-0.673394167000162	-0.147462711933139	0.434744583802927	0.116691633741985	"IS03"	0.434744583802927
"CHRD"	"CHRD"	-0.274068064014289	0.0600576972537367	0.433356184561833	-0.320598423282854	"IS03"	0.433356184561833
"AL928654.7"	"AL928654.7"	-0.217472714686144	-0.162903171682046	0.428724072717347	-0.143422477467467	"IS03"	0.428724072717347
"ZNF428"	"ZNF428"	-0.379678295954272	-0.366768526293486	0.427537106455642	0.147160803780948	"IS03"	0.427537106455642
"ZNF444"	"ZNF444"	-0.684734412827127	-0.374374321528878	0.419648706112948	0.349801464188212	"IS03"	0.419648706112948
"NPM1"	"NPM1"	0.118321559811135	-0.529705900683258	0.417885157059139	0.00196858928922139	"IS03"	0.417885157059139
"ZNF620"	"ZNF620"	-0.617867475564036	-0.143841508713212	0.412672878912317	0.101233987614471	"IS03"	0.412672878912317
"GSC"	"GSC"	-0.0512308113255846	0.210941223612072	0.410523339026594	-0.575188813278254	"IS03"	0.410523339026594
"EXOSC8"	"EXOSC8"	0.250098682553749	-0.375326859386887	0.407087203063782	-0.211885074752461	"IS03"	0.407087203063782
"IK"	"IK"	-0.00302530230659493	-0.507918389424208	0.406685050505167	0.0675611993084414	"IS03"	0.406685050505167
"CNFN"	"CNFN"	0.3419873672699	-0.14495008647314	0.40590904648201	-0.481499136456991	"IS03"	0.40590904648201
"PRPF3"	"PRPF3"	-0.217733015581659	-0.132464231469257	0.401431957412951	-0.144279685225667	"IS03"	0.401431957412951
"SPRR2A"	"SPRR2A"	-0.187710190317666	-0.149701695461378	0.395918640266081	-0.14120565003249	"IS03"	0.395918640266081
"THOC1"	"THOC1"	0.147808261638598	-0.565147548962433	0.395539144506747	0.0391357976765427	"IS03"	0.395539144506747
"SCG3"	"SCG3"	-0.298567415592339	0.367874748796807	0.389868554715703	-0.548320672398928	"IS03"	0.389868554715703
"LITAF"	"LITAF"	0.07016458835303	0.181874607989019	0.378169620876635	-0.590487593569212	"IS03"	0.378169620876635
"PCED1A"	"PCED1A"	-0.18206384760184	-0.481893972427413	0.372382207453529	0.18780949207351	"IS03"	0.372382207453529
"STK25"	"STK25"	0.287982624194553	-0.985902914507574	0.371438775679522	0.368317011816882	"IS03"	0.371438775679522
"PARK7"	"PARK7"	-0.174784532143348	0.356434569593158	0.368450257922268	-0.592417028179977	"IS03"	0.368450257922268
"BDKRB2"	"BDKRB2"	0.0843679100419998	-0.315941916688222	0.354911228825801	-0.112977604874117	"IS03"	0.354911228825801
"TSC2"	"TSC2"	0.0145802780269033	-0.65584709459006	0.344250969533891	0.256743646977762	"IS03"	0.344250969533891
"S100A7"	"S100A7"	-0.179196495489411	-0.0109837549668084	0.343480505143509	-0.223018757414432	"IS03"	0.343480505143509
"SNRPD3"	"SNRPD3"	-0.138015694530483	-0.411535374907972	0.342678546104425	0.124977178428533	"IS03"	0.342678546104425
"DHX57"	"DHX57"	-0.100542483989535	-0.540654424810718	0.334200705264609	0.230486543145506	"IS03"	0.334200705264609
"SPTBN5"	"SPTBN5"	-0.18998421249647	-0.0280679724762704	0.331405068409165	-0.188417407718386	"IS03"	0.331405068409165
"CLDN23"	"CLDN23"	0.190181150947075	-0.0220585151228771	0.3288625939733	-0.425351720100122	"IS03"	0.3288625939733
"GPRC5A"	"GPRC5A"	-0.36442488043116	-0.4115032175491	0.324868344475683	0.282050366596561	"IS03"	0.324868344475683
"UBLCP1"	"UBLCP1"	-0.714873014535828	0.317206556233645	0.321651206137728	-0.176857650729076	"IS03"	0.321651206137728
"BIN1"	"BIN1"	0.132220405129933	-0.0598097852530674	0.319226140734574	-0.34494605472524	"IS03"	0.319226140734574
"SLC9A3R2"	"SLC9A3R2"	0.230571476537519	0.135441348467998	0.310314133856927	-0.578133806680493	"IS03"	0.310314133856927
"MPHOSPH8"	"MPHOSPH8"	-0.824036321565818	0.116499708417973	0.307234592718247	0.0913847322678766	"IS03"	0.307234592718247
"ALDH1A1"	"ALDH1A1"	-0.00961582880931778	-0.137601522022627	0.304259269571003	-0.170368280335995	"IS03"	0.304259269571003
"ABCC1"	"ABCC1"	-0.605675027239962	-0.00743278119723893	0.28012479943844	0.0994152216436608	"IS03"	0.28012479943844
"GADD45G"	"GADD45G"	0.173671620554957	0.0193841722286029	0.276294656527969	-0.401170089435913	"IS03"	0.276294656527969
"SOWAHB"	"SOWAHB"	-0.0951485913604073	-0.109462981211088	0.27487370837451	-0.114530711822712	"IS03"	0.27487370837451
"RPL11"	"RPL11"	-0.516043515713273	-0.00221816868063477	0.273104671814329	0.0464418784776782	"IS03"	0.273104671814329
"TAGAP"	"TAGAP"	-0.129063644983038	-0.223630590646444	0.272607356979623	0.0147816488272115	"IS03"	0.272607356979623
"OSGEP"	"OSGEP"	-0.356799259971601	-0.226147781738117	0.269860531372786	0.159978514053423	"IS03"	0.269860531372786
"RP11.603J24.9"	"RP11.603J24.9"	-0.514036949110211	0.12034231613372	0.264287944691181	-0.0599621815399227	"IS03"	0.264287944691181
"NR6A1"	"NR6A1"	-0.0480183569963629	-0.118640458373201	0.264015738702411	-0.124133072186775	"IS03"	0.264015738702411
"ZER1"	"ZER1"	0.23189640103769	-0.707600357753265	0.263875761344104	0.251552917244798	"IS03"	0.263875761344104
"ITPKC"	"ITPKC"	0.0307182234270084	-0.0688870352200006	0.262029045958655	-0.216859928438563	"IS03"	0.262029045958655
"IDH3B"	"IDH3B"	0.0842299157416832	-0.571606453412232	0.253950429095188	0.225846632912149	"IS03"	0.253950429095188
"HDHD3"	"HDHD3"	0.0957852086315371	-0.558107220978955	0.250774044565939	0.209359055231712	"IS03"	0.250774044565939
"TRIM41"	"TRIM41"	0.236286085833801	-0.459887593467079	0.248074029074347	0.0342709350878201	"IS03"	0.248074029074347
"OCLN"	"OCLN"	-0.615718096823352	0.196455048472748	0.242370478068963	-0.0462757681090853	"IS03"	0.242370478068963
"BCO2"	"BCO2"	-0.0049538988761446	0.203302154306104	0.233693982536137	-0.419725583322951	"IS03"	0.233693982536137
"ASCL1"	"ASCL1"	-0.177013886808054	0.168631412369622	0.222144079237448	-0.270074627047039	"IS03"	0.222144079237448
"UBE2I"	"UBE2I"	-0.45799640960109	-0.147690398070951	0.209946182325574	0.209183419318038	"IS03"	0.209946182325574
"ADIRF"	"ADIRF"	0.188436240626586	-0.128826742629407	0.208429173316896	-0.204545939322774	"IS03"	0.208429173316896
"NFE2L3"	"NFE2L3"	-0.201144326443816	0.103928066634653	0.199771888872249	-0.17267998046106	"IS03"	0.199771888872249
"ACSM3"	"ACSM3"	0.0147791589805149	0.121195982219099	0.19777713021305	-0.319586909015945	"IS03"	0.19777713021305
"C20orf195"	"C20orf195"	-0.282354943024482	-0.0947360883344897	0.187113505233767	0.0747071529792149	"IS03"	0.187113505233767
"LYPD2"	"LYPD2"	0.0906483531196895	0.118167646000682	0.171691866267707	-0.337361894200003	"IS03"	0.171691866267707
"RPL34"	"RPL34"	0.0652508432362216	-0.166124690559126	0.169202250654371	-0.0548434893270152	"IS03"	0.169202250654371
"PANX2"	"PANX2"	0.036361549113446	-0.0489254757025985	0.165794145870735	-0.142662022758278	"IS03"	0.165794145870735
"PPP1R13L"	"PPP1R13L"	-0.27130126437516	-0.085087508311482	0.150287081207363	0.0957594862925602	"IS03"	0.150287081207363
"CEP131"	"CEP131"	-0.00579319977138402	-0.122466574008886	0.149489891988561	-0.0320268093061323	"IS03"	0.149489891988561
"MPZL2"	"MPZL2"	-0.482413687113593	0.0462767135193607	0.132475632998812	0.121278724894631	"IS03"	0.132475632998812
"LPCAT1"	"LPCAT1"	-0.114721734777171	0.101452505192497	0.116410595083431	-0.140185767199963	"IS03"	0.116410595083431
"DEFB131"	"DEFB131"	-0.14430450452295	0.105513025772563	0.112449611591809	-0.121801135865135	"IS03"	0.112449611591809
"ACY1"	"ACY1"	-0.0129287230052528	-0.0997857392254132	0.104568920683532	-0.00380998589246803	"IS03"	0.104568920683532
"EXOC3"	"EXOC3"	-0.100196779446565	0.0207532216484869	0.103009441092049	-0.0606670936241334	"IS03"	0.103009441092049
"LRRC46"	"LRRC46"	0.039605412766802	0.0285448281480385	0.0949638367740174	-0.145877994675637	"IS03"	0.0949638367740174
"STAP2"	"STAP2"	-0.0580051172839513	0.0465146503229479	0.0537056213231078	-0.0612798844467108	"IS03"	0.0537056213231078
"TMEM158"	"TMEM158"	-0.35822297165819	-0.272019289358526	-0.692343564325118	1.16572090448119	"IS04"	1.16572090448119
"STIP1"	"STIP1"	-0.624358990159544	0.0944081232573501	-0.831433937200277	1.12775259223193	"IS04"	1.12775259223193
"FGF5"	"FGF5"	-0.362367893518647	-0.225446398619038	-0.684298835793577	1.11691153607728	"IS04"	1.11691153607728
"HMGA1"	"HMGA1"	-0.113998826874006	-0.428567016782933	-0.641978687585492	1.11069873042749	"IS04"	1.11069873042749
"TNFRSF12A"	"TNFRSF12A"	0.233529822898812	-0.525073698636142	-0.72883467142224	1.07350112149794	"IS04"	1.07350112149794
"YWHAZ"	"YWHAZ"	-0.782483814777948	-0.0944643699638162	-0.387383001793733	0.956643404761328	"IS04"	0.956643404761328
"NUP37"	"NUP37"	-0.552348059741669	-0.25449439529972	-0.359612060272371	0.936121394713178	"IS04"	0.936121394713178
"CAMTA2"	"CAMTA2"	-0.305096824022599	-0.373782414701546	-0.38520754183276	0.920544171108183	"IS04"	0.920544171108183
"CAMK2N2"	"CAMK2N2"	-0.163172882342584	-0.277523462821907	-0.466632244463274	0.825128740380835	"IS04"	0.825128740380835
"UTP11L"	"UTP11L"	-0.629203083952356	-0.00655685870306448	-0.428699302188122	0.821899759462895	"IS04"	0.821899759462895
"PKP3"	"PKP3"	0.0111781515921737	-0.567664619933289	-0.295328225195282	0.816402589153691	"IS04"	0.816402589153691
"GDNF"	"GDNF"	-0.73139803591488	0.333209398062456	-0.672477989718618	0.812554872052608	"IS04"	0.812554872052608
"SDC4"	"SDC4"	-0.131469209318711	-0.112516128505116	-0.626847857481568	0.812375807421089	"IS04"	0.812375807421089
"TOMM40"	"TOMM40"	-0.199584691820245	-0.075090915614795	-0.614882180638977	0.807509581281241	"IS04"	0.807509581281241
"EBNA1BP2"	"EBNA1BP2"	0.396966538080574	-0.32742883367033	-0.741690664362752	0.801988684800812	"IS04"	0.801988684800812
"KRTAP2.3"	"KRTAP2.3"	-0.236623813102937	-0.150040958701876	-0.512722801156076	0.797844269162302	"IS04"	0.797844269162302
"SEMA7A"	"SEMA7A"	-0.156917219778095	-0.101999253605376	-0.591455600494893	0.782858710254728	"IS04"	0.782858710254728
"GSPT1"	"GSPT1"	-0.642311967658071	-0.16418223888681	-0.231398492611979	0.779261970609101	"IS04"	0.779261970609101
"SLC7A5"	"SLC7A5"	-0.735665513284806	0.173852136351006	-0.487094378159738	0.778005536269825	"IS04"	0.778005536269825
"FOXL1"	"FOXL1"	-0.35743514780879	0.00195742740959232	-0.541035520991521	0.759118549809818	"IS04"	0.759118549809818
"ZFPL1"	"ZFPL1"	0.386834423578782	-0.619896873428115	-0.415174617190956	0.753713494021104	"IS04"	0.753713494021104
"FRMD5"	"FRMD5"	-0.777758466851549	0.119957844628083	-0.385078248196231	0.752010009135983	"IS04"	0.752010009135983
"ACTL6A"	"ACTL6A"	-0.843678424024301	0.270296211002167	-0.482148793591145	0.749815380855109	"IS04"	0.749815380855109
"PSMD3"	"PSMD3"	-0.112962732760887	-0.191696352069711	-0.499187972152419	0.74697111666068	"IS04"	0.74697111666068
"DIS3L2"	"DIS3L2"	-0.107095869686848	-1.06667812089171	0.311537308460546	0.746405439851017	"IS04"	0.746405439851017
"RNF126"	"RNF126"	-0.319589183262683	0.0418205398531352	-0.587475508687329	0.745200368320919	"IS04"	0.745200368320919
"TARDBP"	"TARDBP"	-0.587828152765095	0.24629658139713	-0.609900837135937	0.742482242249641	"IS04"	0.742482242249641
"MPP4"	"MPP4"	-0.464756951491584	-0.0509970713857229	-0.398449852738837	0.731809944842398	"IS04"	0.731809944842398
"TEX29"	"TEX29"	0.257167868121689	-0.363136174504061	-0.538535875724463	0.718051016274774	"IS04"	0.718051016274774
"GLRX5"	"GLRX5"	-0.408631473660045	-0.0575553589341137	-0.404051858100908	0.708981555349	"IS04"	0.708981555349
"UBE2Z"	"UBE2Z"	-0.644641877935288	0.105959936847823	-0.403870722629659	0.701924282398045	"IS04"	0.701924282398045
"SLC7A1"	"SLC7A1"	-0.825031568517209	0.0349110809041582	-0.225092108816757	0.700204517084177	"IS04"	0.700204517084177
"TWF1"	"TWF1"	-0.921951058731188	-0.119975911164423	-0.0158991817971039	0.694690289630322	"IS04"	0.694690289630322
"RECQL4"	"RECQL4"	0.446193595018133	0.151021135928733	-1.10904715258948	0.694081230058182	"IS04"	0.694081230058182
"GPR39"	"GPR39"	-0.2992034814468	-0.271582087832934	-0.25546993987977	0.692130319824378	"IS04"	0.692130319824378
"RCC2"	"RCC2"	-0.495454480792757	0.172042006954499	-0.546485540838268	0.691296040043207	"IS04"	0.691296040043207
"MRPL15"	"MRPL15"	-0.494275677364084	-0.130684130505728	-0.264023953949826	0.689656987942522	"IS04"	0.689656987942522
"TCF7"	"TCF7"	-0.510651159604532	0.200392300046283	-0.56067905250495	0.688472009502553	"IS04"	0.688472009502553
"KPNB1"	"KPNB1"	-0.984629787932564	0.0894146125495451	-0.163935168636761	0.686546077524502	"IS04"	0.686546077524502
"NRD1"	"NRD1"	-0.0356922531172734	7.21475850687359e-05	-0.660910763236944	0.682802477174421	"IS04"	0.682802477174421
"ORC6"	"ORC6"	-0.447747186470902	0.431291077129888	-0.804772976371167	0.679120387671764	"IS04"	0.679120387671764
"VPS37C"	"VPS37C"	-0.2471799176885	-0.361886065005846	-0.174473848332353	0.663114376668781	"IS04"	0.663114376668781
"RCE1"	"RCE1"	0.140642368597653	-0.139550829184985	-0.615588391013559	0.658849515665647	"IS04"	0.658849515665647
"WNT5B"	"WNT5B"	-0.346046427372673	0.126863614737716	-0.561370318113101	0.656278811781788	"IS04"	0.656278811781788
"DPF3"	"DPF3"	-0.755879451365902	0.280679684933903	-0.440895990157883	0.644889278981505	"IS04"	0.644889278981505
"SERINC2"	"SERINC2"	-0.379328121687826	-0.0667016024059688	-0.346842860674541	0.642250746831244	"IS04"	0.642250746831244
"IFRD2"	"IFRD2"	0.394307472904167	-0.220893513473155	-0.667892952831577	0.630744668246228	"IS04"	0.630744668246228
"NIP7"	"NIP7"	-0.634565691724795	0.0531343728537665	-0.288842034921528	0.629826407958176	"IS04"	0.629826407958176
"PHLDA2"	"PHLDA2"	0.204258556673293	-0.353856716668502	-0.418004738973113	0.621440803764982	"IS04"	0.621440803764982
"MRTO4"	"MRTO4"	0.221484299873002	0.00316301394095602	-0.759650587619484	0.620445879875987	"IS04"	0.620445879875987
"NOP2"	"NOP2"	-0.743093914745698	0.199985248178397	-0.346433508013353	0.617609944911148	"IS04"	0.617609944911148
"PIF1"	"PIF1"	-0.585417463820146	0.0828389981653919	-0.331571092353787	0.614691657192196	"IS04"	0.614691657192196
"GPI"	"GPI"	-0.665951005125908	0.122977339572058	-0.31896057855755	0.614297189763468	"IS04"	0.614297189763468
"MED7"	"MED7"	0.271865560120823	-0.67043490106512	-0.132822795345451	0.589095990418101	"IS04"	0.589095990418101
"NOL7"	"NOL7"	-0.589445523455953	0.282788981886037	-0.489303359363999	0.588940379324578	"IS04"	0.588940379324578
"PACS1"	"PACS1"	-0.446649469775352	-0.130661728615072	-0.191212129945222	0.587523431996338	"IS04"	0.587523431996338
"ANKRD52"	"ANKRD52"	-0.886481919798556	0.428606207609506	-0.438974926877592	0.585740540417245	"IS04"	0.585740540417245
"PEX14"	"PEX14"	-0.496123631107144	0.0381721512679601	-0.315986588163624	0.585713241101727	"IS04"	0.585713241101727
"DPAGT1"	"DPAGT1"	-0.414657656523597	-0.152163487499785	-0.185706376282165	0.582332992846894	"IS04"	0.582332992846894
